voter,choice,created,vote_id,title,proposal_id
0xc955a94A9008783ce147D0D104a3344389680A19,1.0,1620364207,QmUvpWtUwBoAQVXu5sR599kHWvQee1UUtApfshh4A9eYXf,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xDf938D253A6fB2845Eb4b96F27CF8b3D61216B93,1.0,1620363925,QmNYuW7r5phsHSdPzq6rZfjWDsuYKvxtKJLNzXX87zH8Pg,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xa9f078B3b6DD6C04308f19DEF394b6D5a1B8b732,1.0,1620363920,QmZT7e7YbjF56CH2ekmDMd1rdqF2uCVZCnxCBo8LtnwhUp,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x673248d7b1DC3bA192441453435b0eeB9BDFB26F,1.0,1620362936,QmeZ2S58kdgqzz5KZov4KfJfnzWKMyVUQPgzCPijZC9diK,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xC00fC2775cce5b61ffd6Ec1eEc0De0119f25DC87,1.0,1620362783,QmdWxiMSsK2RoSLpC7x3gripCKU8r6uyKbpkA8obx1R5sp,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xfFE3FB0C13227B4309C6F04adACC2C6c889536B1,1.0,1620361424,QmX2DY6SuSFgSSTqHRphX9uBPXqHWC1uRrSUT4kTcVxVdt,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x68b18d388994336F341B4997360bb45f9f8701c9,1.0,1620360106,Qmbopet5cnupQANmzDzCztYcWefGVFzQwRrX4YTChmGtgp,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xd50B0485E1ba29Fb1E9E4418ebD47194c4bdDe9A,1.0,1620358998,QmUGCogoc9EyFHCd1QF3n6fivz1yrdv2cu8eD8fK4RevqQ,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xE71BC10C9291A418c23DaEA8F56B8FA6d4d79ce9,1.0,1620358915,QmTofoYRt6bm5UG5jCapdt4v8PENfbVWbgiE78zHerkEer,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x6874850a6d8e9cA6689996337E2f849597985614,1.0,1620357092,QmTh5tWACFX6VvUAwQiA5BcFmQKAJfamSP5wX6h5UtiVUQ,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xb9bc87e399E371100F83ffC51ED44c13DAF576cE,1.0,1620356639,QmaRMCrPkj2BFhJmV6Kwi3fCV6WQWRj5PasAK6SbU1ncb4,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x66c7FE6d7e15049D4f432dc7E189EE76e17f8FeF,1.0,1620355214,QmRirkEzoTWN1Rg5as8juC7va3irv9rCcDTH2x1gVCTjZJ,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xdB1F567573343D0F71bCE512bF7042012Bb608Ae,1.0,1620355053,Qmb6NuzvGubpwvMgTq92fNstFdvbcP8XBDirWeB29f15km,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xeF44bf6D4DB587DaC6Fb6bB46b5D74b688587d07,1.0,1620354141,QmQYrGvyhqbRrrtZhMVFyh41i8Yu9avSWwfaVFLDKtHwL6,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x387544F796a05528C9D05403836262DfA84a2E41,1.0,1620353337,QmdfsQHGLugFU244A49CBhFrPTGLmMG55upMTXrU1ndzZx,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x84912977B668E357198CaE78BA108B99Cff0489A,1.0,1620352986,QmSNq55BCJkgSMdDt54VXr4Vghrf4ZFdo4EFvG11LRrP4D,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x8F08EE5e3E44bdC28127e050FCB13F5E4671433d,1.0,1620352662,QmcyQRtdEunUCe4gJt7yvnHzchQA5ugvGHxAYAmoPLdxhG,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xA32b669f0611A86d07931a376D28EB88e05334C4,1.0,1620352627,QmSvms9sfSc1US859QDfQF2KH47LPDhdfCNuSyFKJbPytN,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x45B8E549905b319f0faD19764dC2F716DC16e055,1.0,1620352402,Qmah1Yi58nss9Uxr8FxKL9CzPyGY923EiaqnuYLms4WpNk,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x1Ba2A537A771AA4EaC2f18427716557e4E744864,1.0,1620351742,QmX8dsN9aFkpvRfyGztr1zNQ5LtPqdFc2ZCMPf9sPQXwV1,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x4aDed11FaB87db78752B804Fb34123e6A2BA79DD,1.0,1620351422,QmULmQc5vxeWt6YPeg185wrmv4C4cf3CCy5ofgmj1jZ7mP,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x307c13a6360994d4F0a94A3e5C767d59d7d2C0c2,1.0,1620351358,QmQn5ywS9jNoEXv5Vuz47qBeq4xN8wqGuRp3s5X9ZypYKD,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
