voter,choice,created,vote_id,title,proposal_id
0x39A1fAC8fd1dF7D0B42eA5AC7ADc8B8A3Cf834A3,1.0,1633646227,QmdzHgm43CS68mD6uXz7WeKnnmXK7JYV334epm7L6Qwy71,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x08262C1a9279e65633291b5fDa5d123fBe77b931,1.0,1633644105,QmfGcZfRGFdzb8YesUt9DjiJRFYPcFfnaqHFQRCsuS8GWB,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x4d26bc95C771d1d0a5c5E76297c8F53FfE5f6C19,1.0,1633643489,QmZT3ewVP6oddiTqNh6meWTNEgfcqLmUubdf6iDEtC5G4u,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x423A9a8AFf6d51d7aAe8055FFA0072aFD26ad1F0,1.0,1633641523,QmP3Hyn7zNXHmCfxjg2FMr8wtiD5wYHTz9GpFQBAPPqiWN,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xE4664Cb4DCCEB441D816cf80c0F9758036222aaD,1.0,1633641279,QmcG7EpkUhqj9NpH3KFi7d4GzbHsvpeN3M8miZoCnWNNEd,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x2C8D2e50Ee03f98A2f4CCFbe1A61552b79bDF6fa,1.0,1633639669,QmVCUb6uSCkha2L6FYm4YykhwXD5Mzr3YMTQzvJPk1BVxq,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x3D92b8DFD192354a36720Bc57941bB006fc9ad3b,1.0,1633635335,QmNRwxJcnk69NWzb8J1u85igPZeThLwofYuvkT6Uk81RKV,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x716722C80757FFF31DA3F3C392A1736b7cfa3A3e,1.0,1633632579,QmcrtSX9t61Yr9FNLH35kbRHtttZmzRqWSax7gxcR1noAH,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x201E6710f39611807BB8EC840f8c252F6C16C71E,1.0,1633629873,QmWZZCLV7kobzNvB2n7EwBckEhSxzVoqkDtSkqNDLEpyfi,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x7cfa1563Db3c8495EFb869A2858E236a8CCf8Ca2,1.0,1633624980,QmfSpT7hYq5f3SupdwGNKfhLGPZp4cpDMjzzgH4XbJzxBa,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x3F9b01F7f79Dd83A0D1006Dc666c78dE3eFE9cB9,1.0,1633624589,Qmc1H1kmprsbpeyYoR2HTNLJzMcmu873qh2qYmckLzs4WD,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xcbc4526DB1f6119945Ca25966081a11494644B80,1.0,1633623620,QmUEaxTtVPGDJjKrLrzFK1YoW4ZzFJonhUgrAeVsVJEX9v,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xDa79E34723ADF8Ea11CbC77def19bF7d9E4bA315,1.0,1633623412,QmZapedmfxgdU7uAHt4ZRkbZPYxgvcBL6L72zXe1LGMw4y,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xBBC3d8108069B10a5859a08f31d140b9f357F73f,1.0,1633620964,QmQ1PtxgbP4CtcqCnFuiF2uKUubpu3sBqE3JBGQ7gSyTEv,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x1dBFBAeBC6070f14ae8294ab01252B36d962bf4E,1.0,1633610503,QmRHjaiWh5v5RfBzcma8kX6qtQ9Y6UNnKQpQKBP4Kob16p,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x3f7bed3d5745c2550f64aa97A4529406e555bCE6,1.0,1633609744,QmdHBNpJUi5viU8QH5jC1TE1Ha33vWLFadZJgWH6whJ64Q,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xA7230946A4421a68EFC625b9E420D916c3924722,1.0,1633608039,QmTrLbBAoQw4d1faoDRKQSJSWMuEyKuJy55nHrQPKS4AJ9,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x2441F46002F1f733cE4BDC62DCF9d5deA357414c,1.0,1633602827,QmVkwoJnMt9uraTqAc6bw7pQmLsC232E1KF5jUCyFCMpfE,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xEAD33c3bB40F7cD230ED9ede50f13EC86B0A6502,1.0,1633597081,QmQaFeQ98PGkSTm3ZBdgLJsD9NE9YftPZQ8mgn7R85hseP,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x139E58dfB7A87a4f535a4E1fAe1C4A64325349bb,1.0,1633595646,QmQ7yvSdLF7Y5kS1JupTPrtxk1NUt8y3hetk2Ec3Bo8ezX,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x10c9ccA806ba4A8f580fFedEcd9c2e8a49E6EF91,1.0,1633595512,QmQ19RMLTEHxA72cqHLz5akAGqidfpowfftMfe22EGbVgK,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xD7CfCCc63B5F0D5B772A500632A3E062490a7927,1.0,1633591943,QmbjeR4t3DSNzpxAJXKpHqr1iiDYjKsRYNSTZ9ogttTnE5,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xFBe3eC3701AD36F20dd2597a810eEe182758cc9d,1.0,1633588287,QmPKkkgc5ms7cFnq45wJBb5hWoMAEXAGZ4AvrUqUpk3Ui3,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xBe3F82034778fbF474060f7D4a032f592559ab4d,1.0,1633586756,QmY64qoADAyk6WuvL9jbku15VoF1mSCMLwKjfE8wFcoC8M,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x9eDa173B60B105d2E255A1f535f70dB2587eEFe0,1.0,1633583507,QmVznchcGJNXndRSEbg7nKRuBRwR4sZHH2xZhY3FkozmeB,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x88bD87B06b72E2aFdfe83CFd0e2788FFCCab8679,1.0,1633583388,QmSmNVxSxQ5ibvs3T5LXZX2trQDohGVyego5w14TYNsAoC,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x57C924fEb43e30a08233661F8782d10e378CD6f4,1.0,1633582522,QmZTHNUR7YifEAEZ6uiY17o4vJUkShHVsfkQjpyyYTK6cp,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x679e21A0eD6a30EE97a33E04d8009654f1d763E2,1.0,1633581260,QmeBrny4JVP8rHkrhTVFow7naM1YauX83zEXYwRgt4SDd5,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xd861415F6703ab50Ce101C7E6f6A80ada1FC2B1c,1.0,1633581177,QmWLeZdhj8mBzudy5vf6cY84UXB47TrN8iXLGJ83f82wHk,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xBf62319147a6fB8DCB9bd907B890195Be6929222,1.0,1633578498,Qmcyiz72sKcBTsGZuow9CsFKwxPmbLBhcVqFg1jg5JFs8B,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xF78F2bba5EA14419Ff7Cb5e68d192CD214ec049e,1.0,1633578025,QmNjYETaxSShhy8HvtxRufnqvxYPNNweNxGZ86GzxDgqzY,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xA9EB52b347BC76F95745A92dd1e1c3986BcB1E2C,1.0,1633577892,QmejcJXKEWdv57qEnWSTex1BrJ5mCKnpwBYysbxCLvcoP4,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xEa2Abee99227196e44AAF5CbB9b768b99eCfd6df,1.0,1633568294,QmRnzGPG8RsHiLuk2M5gHkLaKUa4ijbMkYpZK1zxV6NSKR,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x859a8E0aE06b4912Da619938C5469c01d2A2B7DA,1.0,1633566308,QmZ6fCZavf7KhY6X7QhHj3TY8ugAHia8dAGP5NbzdMVYYv,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xA58150b264bc3355431c277184D09F837d01A6D1,1.0,1633565698,Qmeh6PCYTgU59oKZdn8UkZfnuLD9h2DY9QzrYwN8AzWZzA,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x380AfD19B9384E564c42577339D7B1F4FA6e7afF,1.0,1633562741,QmR9u8ZT1y3JQm11syZ3bJV8izGkXdiwd2UGVDf4Dsehrt,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xb9d9Bd444bAe05A99B839D9431a9647DC52d1ed8,1.0,1633562382,QmVXpwwcPfJDwPRckJycZfKcZqDWNfPZKs7HYgfjSpaipB,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x1DFd753D0b19b3F0c36A2a80808Cfb98affFa290,1.0,1633562377,QmXfPXZizJhc14vcaGgdPmvkSRvFXzbWZb6eT5V8C8jTcZ,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x6F1B12a415E035eEbDc8559130eA8bdb96ADd48c,1.0,1633557643,QmPt324Czp3iyeQHE7KL7xqevjQzrbZu69iMrxbJcQ3vM2,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x5Dd39A3fc1c33e4411438E79Bf86d4fAb4f6932f,1.0,1633548565,QmSph32Ho51Bk5WiAuWhzqvgjSDHDFBRhGwVqmCx5qGAR7,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x6c589A61c7b03b133D21468179437397a1a52369,1.0,1633548237,QmTeMDn4HM1LG5LXKTecC4zBparDvAS3aPXoau4hweWe2s,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xDecd4b961B1984c44AFbADbE2844777A627572aA,1.0,1633546394,Qmah7PjXuSMqhE7PNcX2mLhTpJsy7bQ8KQN3ePfVtdHN5c,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xFB4974917850D9D82D812DD49221EB0B4C2F240e,1.0,1633545824,QmeM17d7tu25kiXxcvUppTuGyLFzfq2vDoVZBAcaRK8su4,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x61A74B016bfBF426073632f861de55F21352191C,1.0,1633542546,QmV2gncN7Krvacu8ekxdS3uhpfdygPQhCDmvWBNe1hoV7a,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x3Cfd9c16d7B298d623d7160b1A2b56496402B9F0,1.0,1633540213,QmV37Pa26pHRNhuAU2BeDFdAu3ipgSv6doVNLjGyQGzuqY,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x6350e1A72158e16A28b064Ac49B1C9CFEB8AEEf1,1.0,1633540028,QmUuM9YwzBeU9eTxvJ3LGaLu13e4YZRG1xvnqpAe2RpYJK,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xa60DD9d42fdD43E91Da63BD261997E14F21C69Fd,1.0,1633538297,QmQbGuPssx2aakUTrg4sFMwhyyuiR4LxYD1z5thTmUFd59,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x972bD7A2Dc93bFaF4c4799C847E084B1f8601231,1.0,1633536262,QmYWnFEjuQ8adbf7e9UaKQbyn51dUQ1RyrY3g865Z4Dis9,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x46BA0aF6bC60E6fABD9957744c057D031c720ACe,1.0,1633531445,QmcTxNiZnTufRXLfEEgkc69oy684HwE8BrxdRGFD2vSfMy,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x6f74fc79632BFC711f5367Fa70084E916970e934,1.0,1633530998,QmdAvqwzi13boPbYg6ZM4JHjSfJe4mTx7zUbBmguudz2rS,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x42D29E6fFfEf7D2df66bA652242Eeff2B01822B1,1.0,1633530321,QmXVWmjUcoPzTfotNNbVk5VEVs7VFQAzWmnfr2ACRXhh2v,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xf15bDFf7a1f2F5D7C4f7cFdAbfB669Cb2630f86b,1.0,1633529572,QmP9yiu4VFp28vgWL1mcLTe3KXwp3o7pEfqfXKBWFassyp,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x46210b09CD0b5a80bFbcDd46e497E895ebF7E8a9,1.0,1633529474,QmZJtpkv6N8B7mtytpfbDAZCk2ZUBA6k1ic1yMR78swtv8,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x7fD13f9417AF5F68E8f58B41787939343Cc55a58,1.0,1633528819,QmRFjCwnqtYwCwcJ8VKVoJC61YkzHGBK8cvUnNCtq7JkZg,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x94533f87b1F5230B2eeCeD55C9E7F7645b163FeF,1.0,1633528547,QmZhU6KZnbupXCDqBepUhg1GMaX5s3xSAknqBXt8GBMJaz,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xE4Bb1faeDeEf0FAF121D52176Cbc2C11A021052d,1.0,1633523768,QmPXHkt7h6weYLQ4Cz6o81NVgfv3PGdKDqo6FaCty65KRR,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xc344f940332d3AA76e4f20D7352AAf086480111f,1.0,1633522778,QmYRcz19vEJRsNmXQ5yV2TaX5nZ3oALQZdnLuaQ4i9XcHp,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x992C5Ac5B1851c6f16CCdeF34F5DBD25Ce55af15,1.0,1633513282,Qmd1FGiwT3PQ3Jmhffed1WtCTDk6zqzQRhbJqknqhRvFYm,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xc70e679716CCa202c80e3327d0652CB77e350e4E,1.0,1633511919,QmZiHfzTcPdCqCAyWPQyhFcfNKSNgyHx9XTESyRe1dX3dV,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x421312c8e8Cb7bf137EA430d235EAa391452fa7c,1.0,1633510712,QmYnVawrWkFzX9SAUrTAATdHWzC3XhLwWAR5uscxBc5hYf,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xe64DdADBDBD11b21112107Ac2d0cfB978bdaCeA7,1.0,1633509495,Qmc4Zjpxo8U56ZAMDtK95d8sGGHG5swUSdShrxk451q2VC,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xc79a49DB535370A54d612650BC41EcE1A2252172,1.0,1633505972,QmPfBuTZL37YanuNVLQ5C4qV5brzz5R5vvpiXwaF63QVVy,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x7936BE7e409AEBBF9687100AA4BAE308bef01035,1.0,1633498132,QmWhbebEjhvd6A8mmkk26vXq26JnLLbsE6zUq8xWezr3Mr,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x4AB32D5bF6eC67D7748D9F24394b527c1F917154,1.0,1633496095,QmbcwBeCNVLPb8FoFTUPKA6H65dWSHTR4uojkJbBsBemXm,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x54021E58aF1756dc70CE7034d7636De2D2f1fA74,1.0,1633495913,Qmd2viYfWnwcWiHXUjRGsWLBonwxwidgzYNr6zy8vjuGj2,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x9FdEB58d90bD8D6ABF04c0C956Bba72b9d1DB0d4,1.0,1633495761,QmPpj8DgW1mpsJ7rVQL2U4oVaPLwKEx6dzUzEKihZbJTW7,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x6c4de74f5752960e991D7bf580fDE2cFc5E2CA59,1.0,1633493009,QmW9gxHTu7bedjT4AupRBhYY3XVG7Z7QEsJSLaoZCKXwd6,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xE29EcA6437dD8f39fAa01FA74B6eEA0178d3bf77,1.0,1633492898,QmYu5yVWeaq6GMc7XNEwVcGZFiVHLjGJfaU15teZpRRRc8,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x186023307a30172638bbA26eAa707eCEB72cdE80,1.0,1633491345,Qmdb95P4bAcTdptNwm7j5XHwRqb3qYfmCWE7USbn8QPisV,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x64992B7839bDd4f9cd60BeB83fa05a696FBa0201,1.0,1633490941,QmbrQxu4vqZ6Jy1Yx15WUQZ6Gx3jQoo2A4GaW7daZkNinn,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x750e0CBae6e9E06Dd7f4592DB49bA4cdb462f7f0,1.0,1633490592,QmT6fVix9CSirPYuz8PBc473Z6yQ8HJJfJBz5LX41CzJ9G,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0xe68593FBd0838398B413606f2E8099474b97da86,1.0,1633489697,QmVfg3mcmBeKxbQmGo5GHvoAAcHwqprYwQ7Q6iUD5dmg9e,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
0x050ac21C63EE3eddDbE27BDaa7a87b0C9f5fd75b,1.0,1633489649,QmWT84gJpfterek1AvZM1Sp1qhrWV5eaQUM95X5vU4XdRF,Bankless DAO Treasury Multi-sig Signer Ratification,QmYmHuawgkCZxVMo6EHq5s2WxQrSwTYZeBGRfFkc1xeW5f
