interval_start_timestamp,visitors,pct_communicated
2021-05-03T00:00:00+00:00,1780,38.932584269662925
2021-05-10T00:00:00+00:00,2114,31.598864711447487
2021-05-17T00:00:00+00:00,1576,23.41370558375635
2021-05-24T00:00:00+00:00,1836,16.721132897603482
2021-05-31T00:00:00+00:00,1962,21.355759429153927
