from_user_id,to_user_id,amount,currency,timestamp
233401126081265677,696603843080749116,500.0000000000,BANK,2021-10-14 17:31:18
789534394120929351,834171434514251807,2500.0000000000,BANK,2021-10-14 18:39:22
825808904172208158,585543989382480026,50.0000000000,BANK,2021-10-14 19:00:26
825808904172208158,885633822509629471,50.0000000000,BANK,2021-10-14 19:00:26
811052915824656424,885633822509629471,100.0000000000,BANK,2021-10-14 19:00:47
825808904172208158,885633822509629471,50.0000000000,BANK,2021-10-14 20:47:21
834171434514251807,831894273724645377,150.0000000000,BANK,2021-10-14 21:24:06
403203817543434240,716797352991522877,100.0000000000,BANK,2021-10-14 22:52:16
380101664834715649,304305561426591744,100.0000000000,BANK,2021-10-15 02:10:50
567865362541182987,282888429740752896,500.0000000000,BANK,2021-10-15 06:58:17
567865362541182987,801463199676629042,1000.0000000000,BANK,2021-10-15 07:55:43
750399065044549764,304305561426591744,100.0000000000,BANK,2021-10-15 12:37:22
567865362541182987,664520204323258398,1000.0000000000,BANK,2021-10-15 12:38:37
750399065044549764,322210819528196106,300.0000000000,BANK,2021-10-15 14:29:50
415733108856586240,868995135810179112,111.0000000000,BANK,2021-10-15 15:51:57
415733108856586240,868995135810179112,111.0000000000,BANK,2021-10-15 15:51:58
750399065044549764,404554177344438273,100.0000000000,BANK,2021-10-15 15:52:21
801463199676629042,536305592806146059,30.0000000000,BANK,2021-10-15 16:37:47
706606161914363925,664520204323258398,250.0000000000,BANK,2021-10-15 16:44:34
742395016865120296,767475167466881034,50.0000000000,BANK,2021-10-15 19:10:49
742395016865120296,317671344193929216,50.0000000000,BANK,2021-10-15 19:10:49
448532216977555458,857079568862412860,500.0000000000,BANK,2021-10-15 19:11:59
568255731589971979,258059889606262795,100.0000000000,BANK,2021-10-15 19:56:11
568255731589971979,716797352991522877,100.0000000000,BANK,2021-10-15 20:12:31
568255731589971979,879341509428777000,100.0000000000,BANK,2021-10-15 20:12:46
811052915824656424,810533823082266656,350.0000000000,BANK,2021-10-15 20:35:02
742395016865120296,890274033084551178,25.0000000000,BANK,2021-10-15 20:35:18
718269784889753630,742395016865120296,555.0000000000,BANK,2021-10-15 20:45:03
294323753058435072,890274033084551178,50.0000000000,BANK,2021-10-15 21:04:36
197852493537869824,415733108856586240,500.0000000000,BANK,2021-10-15 21:44:57
197852493537869824,414266919915356171,500.0000000000,BANK,2021-10-15 21:44:57
258059889606262795,716797352991522877,100.0000000000,BANK,2021-10-15 21:51:51
258059889606262795,559121083052064780,100.0000000000,BANK,2021-10-15 21:53:34
822624768493617192,834083426814525492,300.0000000000,BANK,2021-10-15 22:37:31
822624768493617192,805229179523432459,300.0000000000,BANK,2021-10-15 22:37:31
294323753058435072,843573024665108486,25.0000000000,BANK,2021-10-15 23:21:06
294323753058435072,878311948163354664,25.0000000000,BANK,2021-10-15 23:21:06
865609690212728872,351812339420495873,100.0000000000,BANK,2021-10-16 06:57:39
699980113361764352,575068201411411991,500.0000000000,BANK,2021-10-16 17:33:55
403203817543434240,885633822509629471,100.0000000000,BANK,2021-10-16 20:30:49
403203817543434240,805866814394728458,150.0000000000,BANK,2021-10-16 20:31:35
198981821147381760,294323753058435072,20.0000000000,BANK,2021-10-17 01:15:10
198981821147381760,825808904172208158,20.0000000000,BANK,2021-10-17 01:15:25
253511881438920704,737873613105004586,100.0000000000,BANK,2021-10-17 10:02:10
742395016865120296,716797352991522877,25.0000000000,BANK,2021-10-17 15:11:40
742395016865120296,716797352991522877,25.0000000000,BANK,2021-10-17 15:12:08
742395016865120296,741694672295952416,50.0000000000,BANK,2021-10-17 15:12:39
536305592806146059,716797352991522877,20.0000000000,BANK,2021-10-17 15:14:51
742395016865120296,536305592806146059,20.0000000000,BANK,2021-10-17 15:23:59
742395016865120296,716797352991522877,20.0000000000,BANK,2021-10-17 15:23:59
742395016865120296,825808904172208158,50.0000000000,BANK,2021-10-17 15:32:23
567865362541182987,834119067047559235,25.0000000000,BANK,2021-10-17 15:42:32
841395513848627200,536305592806146059,200.0000000000,BANK,2021-10-17 16:01:45
742395016865120296,885633822509629471,400.0000000000,BANK,2021-10-17 16:14:50
742395016865120296,411752363150540806,100.0000000000,BANK,2021-10-17 16:15:37
742395016865120296,282888429740752896,55.0000000000,BANK,2021-10-17 16:15:54
834171434514251807,524071334532087818,250.0000000000,BANK,2021-10-17 18:37:38
834171434514251807,233401126081265677,250.0000000000,BANK,2021-10-17 18:37:59
253511881438920704,631603692600033311,150.0000000000,BANK,2021-10-17 20:01:22
742395016865120296,841395513848627200,20.0000000000,BANK,2021-10-17 20:18:54
233401126081265677,641396237102219264,9500.0000000000,BANK,2021-10-17 21:07:43
868995135810179112,695817402918633565,50.0000000000,BANK,2021-10-17 21:46:39
567865362541182987,139275700044562432,50.0000000000,BANK,2021-10-17 22:46:43
357230554158202890,448532216977555458,1000.0000000000,BANK,2021-10-18 00:40:19
464797917350461450,233401126081265677,100.0000000000,BANK,2021-11-03 01:55:38
663501039475097611,782815502128906241,1000.0000000000,BANK,2021-11-03 03:41:57
750399065044549764,380101664834715649,100.0000000000,BANK,2021-11-03 07:11:05
834258242522710077,816521749750611978,100.0000000000,BANK,2021-11-03 14:51:15
822624768493617192,345162499189899264,200.0000000000,BANK,2021-11-03 15:20:27
197852493537869824,611286798911668250,100.0000000000,BANK,2021-11-03 16:31:27
868995135810179112,822624768493617192,500.0000000000,BANK,2021-11-03 21:28:04
464797917350461450,340346116019060736,200.0000000000,BANK,2021-11-04 02:45:28
696603843080749116,402654722210922498,500.0000000000,BANK,2021-11-04 02:48:41
579128660070760469,888294143556726794,50.0000000000,BANK,2021-11-04 04:27:15
579128660070760469,570045155802087424,200.0000000000,BANK,2021-11-04 04:29:51
801463199676629042,567865362541182987,2800.0000000000,BANK,2021-11-04 04:38:55
380101664834715649,888294143556726794,100.0000000000,BANK,2021-11-04 13:57:46
198981821147381760,886124336451317790,10.0000000000,BANK,2021-11-04 14:08:04
834258242522710077,568255731589971979,25.0000000000,BANK,2021-11-04 14:16:00
834258242522710077,570045155802087424,10.0000000000,BANK,2021-11-04 14:16:27
403203817543434240,885633822509629471,50.0000000000,BANK,2021-11-04 15:43:12
403203817543434240,879341509428777000,50.0000000000,BANK,2021-11-04 15:43:20
403203817543434240,663501039475097611,30.0000000000,BANK,2021-11-04 15:44:54
885633822509629471,663501039475097611,50.0000000000,BANK,2021-11-04 15:50:46
198981821147381760,711974052322869322,5000.0000000000,BANK,2021-11-04 17:03:36
834258242522710077,743612538435928144,5.0000000000,BANK,2021-11-04 17:13:55
811052915824656424,834258242522710077,10.0000000000,BANK,2021-11-04 17:21:40
834258242522710077,585543989382480026,5.0000000000,BANK,2021-11-04 17:32:23
811052915824656424,885633822509629471,10.0000000000,BANK,2021-11-04 18:22:29
663501039475097611,698494149627740230,10.0000000000,BANK,2021-11-04 18:34:37
885633822509629471,811052915824656424,20.0000000000,BANK,2021-11-04 18:43:00
885633822509629471,822442048577208321,20.0000000000,BANK,2021-11-04 18:44:07
868995135810179112,903704623620186173,200.0000000000,BANK,2021-11-04 21:28:35
805229179523432459,879341509428777000,200.0000000000,BANK,2021-11-04 22:19:59
197852493537869824,811754933857812550,50.0000000000,BANK,2021-11-04 22:40:30
415733108856586240,718269784889753630,222.0000000000,BANK,2021-11-05 01:58:27
816521749750611978,794622206565941260,100.0000000000,BANK,2021-11-05 07:56:20
794622206565941260,816521749750611978,101.0000000000,BANK,2021-11-05 08:10:55
789452042750001224,663501039475097611,50.0000000000,BANK,2021-11-05 12:08:31
258059889606262795,822442048577208321,50.0000000000,BANK,2021-11-05 13:18:30
834258242522710077,495050806790193162,25.0000000000,BANK,2021-11-05 14:05:26
197852493537869824,611286798911668250,50.0000000000,BANK,2021-11-05 14:05:44
834258242522710077,197980127676727296,20.0000000000,BANK,2021-11-05 14:06:09
811052915824656424,822442048577208321,250.0000000000,BANK,2021-11-05 14:46:05
294323753058435072,663501039475097611,44.0000000000,BANK,2021-11-05 15:24:28
841395513848627200,850422217359884319,355.0000000000,BANK,2021-11-05 15:37:25
663501039475097611,879341509428777000,10.0000000000,BANK,2021-11-05 15:42:27
711974052322869322,350680457777512448,333.0000000000,BANK,2021-11-05 16:03:30
711974052322869322,233401126081265677,333.0000000000,BANK,2021-11-05 16:04:11
357230554158202890,258059889606262795,500.0000000000,BANK,2021-11-05 16:35:50
536305592806146059,712944452477648967,50.0000000000,BANK,2021-11-05 16:54:27
805229179523432459,879341509428777000,200.0000000000,BANK,2021-11-05 17:33:17
789452042750001224,215274548537458689,50.0000000000,BANK,2021-11-05 19:59:39
536305592806146059,816521749750611978,200.0000000000,BANK,2021-11-05 22:05:42
403203817543434240,794622206565941260,44.0000000000,BANK,2021-11-06 00:32:49
822624768493617192,663501039475097611,300.0000000000,BANK,2021-11-06 02:03:52
822624768493617192,834083426814525492,500.0000000000,BANK,2021-11-06 02:53:00
396311471585230851,663501039475097611,250.0000000000,BANK,2021-11-06 07:44:34
258059889606262795,716797352991522877,100.0000000000,BANK,2021-11-06 12:54:14
663501039475097611,693088572370321440,5.0000000000,BANK,2021-11-06 14:29:58
663501039475097611,585543989382480026,50.0000000000,BANK,2021-11-06 14:42:22
868995135810179112,865038524939501609,200.0000000000,BANK,2021-11-06 14:49:08
693088572370321440,663501039475097611,5.0000000000,BANK,2021-11-06 14:56:39
567865362541182987,258059889606262795,100.0000000000,BANK,2021-11-06 15:36:54
495050806790193162,867719073885716501,300.0000000000,BANK,2021-11-06 15:40:29
579128660070760469,698280531736920114,100.0000000000,BANK,2021-11-06 16:55:06
825808904172208158,621495319267377153,100.0000000000,BANK,2021-11-06 17:37:57
702949985699889171,621495319267377153,100.0000000000,BANK,2021-11-06 17:38:56
536305592806146059,637861591685267476,500.0000000000,BANK,2021-11-06 19:40:40
233401126081265677,568255731589971979,3000.0000000000,BANK,2021-11-06 21:15:06
834258242522710077,803094691389505596,10.0000000000,BANK,2021-11-07 00:31:36
663501039475097611,805229179523432459,10.0000000000,BANK,2021-11-07 02:14:55
663501039475097611,834083426814525492,10.0000000000,BANK,2021-11-07 02:15:04
663501039475097611,822624768493617192,20.0000000000,BANK,2021-11-07 02:15:34
275681329155407873,481563433523740672,200.0000000000,BANK,2021-11-07 04:04:40
711974052322869322,495050806790193162,333.0000000000,BANK,2021-11-07 09:26:54
758329214834311251,885633822509629471,200.0000000000,BANK,2021-11-07 14:03:43
718269784889753630,741694672295952416,200.0000000000,BANK,2021-11-07 14:33:14
742395016865120296,741694672295952416,100.0000000000,BANK,2021-11-07 14:43:08
834258242522710077,294323753058435072,10.0000000000,BANK,2021-11-07 15:45:23
579128660070760469,380101664834715649,50.0000000000,BANK,2021-11-07 17:57:15
834258242522710077,763546323999784981,10.0000000000,BANK,2021-11-07 20:13:47
834258242522710077,663501039475097611,5.0000000000,BANK,2021-11-07 20:26:25
834258242522710077,585543989382480026,10.0000000000,BANK,2021-11-07 23:42:19
741694672295952416,811666658779070495,300.0000000000,BANK,2021-11-08 00:00:33
741694672295952416,818268844594167808,300.0000000000,BANK,2021-11-08 00:01:28
741694672295952416,871928208470179870,300.0000000000,BANK,2021-11-08 00:02:50
663501039475097611,749152252966469668,50.0000000000,BANK,2021-11-08 02:20:30
567865362541182987,536305592806146059,30.0000000000,BANK,2021-11-08 03:01:25
567865362541182987,536305592806146059,270.0000000000,BANK,2021-11-08 03:01:54
834258242522710077,258059889606262795,10.0000000000,BANK,2021-11-08 04:28:40
847208887152541697,834258242522710077,1000.0000000000,BANK,2021-11-08 04:52:05
718269784889753630,805229179523432459,100.0000000000,BANK,2021-11-08 13:37:35
834258242522710077,847208887152541697,100.0000000000,BANK,2021-11-08 14:43:51
825808904172208158,822442048577208321,100.0000000000,BANK,2021-11-08 15:37:52
197852493537869824,805229179523432459,150.0000000000,BANK,2021-11-08 20:05:45
402654722210922498,811052915824656424,300.0000000000,BANK,2021-11-08 20:32:22
567865362541182987,663501039475097611,100.0000000000,BANK,2021-11-08 21:46:26
579128660070760469,481563433523740672,200.0000000000,BANK,2021-11-08 22:35:50
834258242522710077,585543989382480026,100.0000000000,BANK,2021-11-08 22:38:42
834258242522710077,396311471585230851,25.0000000000,BANK,2021-11-08 22:43:03
380101664834715649,888294143556726794,100.0000000000,BANK,2021-11-09 00:42:02
380101664834715649,809101429477605446,50.0000000000,BANK,2021-11-09 00:42:52
197852493537869824,403203817543434240,50.0000000000,BANK,2021-11-09 01:24:33
830361126515638292,693431942791692348,100.0000000000,BANK,2021-11-09 01:37:16
663501039475097611,801463199676629042,10.0000000000,BANK,2021-11-09 03:28:28
415733108856586240,903999973383888906,22.0000000000,BANK,2021-11-09 05:13:27
750399065044549764,481590966537551905,100.0000000000,BANK,2021-11-09 09:44:36
750399065044549764,404554177344438273,100.0000000000,BANK,2021-11-09 09:46:22
722384098307604542,834258242522710077,200.0000000000,BANK,2021-11-09 10:19:42
805229179523432459,868995135810179112,150.0000000000,BANK,2021-11-09 14:23:33
570045155802087424,868995135810179112,50.0000000000,BANK,2021-11-09 14:23:52
750399065044549764,867719073885716501,200.0000000000,BANK,2021-11-09 14:37:02
831894273724645377,856533848132288522,200.0000000000,BANK,2021-11-09 14:49:43
831894273724645377,856533848132288522,200.0000000000,BANK,2021-11-09 14:49:51
718269784889753630,850422217359884319,100.0000000000,BANK,2021-11-09 15:09:16
805229179523432459,850422217359884319,100.0000000000,BANK,2021-11-09 15:09:37
834258242522710077,847208887152541697,10.0000000000,BANK,2021-11-09 15:10:02
822624768493617192,850422217359884319,200.0000000000,BANK,2021-11-09 15:14:33
834258242522710077,579128660070760469,5.0000000000,BANK,2021-11-09 15:37:10
834258242522710077,223936635572715520,5.0000000000,BANK,2021-11-09 15:50:40
839413740458082321,197852493537869824,10.0000000000,BANK,2021-11-09 17:27:04
663501039475097611,536305592806146059,20.0000000000,BANK,2021-11-09 18:11:57
805229179523432459,814226764230033479,200.0000000000,BANK,2021-11-09 18:42:10
834258242522710077,789534394120929351,10.0000000000,BANK,2021-11-09 20:07:50
834258242522710077,198981821147381760,5.0000000000,BANK,2021-11-09 20:08:19
758329214834311251,885445671849689099,100.0000000000,BANK,2021-11-09 20:13:05
822442048577208321,536305592806146059,20.0000000000,BANK,2021-11-09 20:47:41
197852493537869824,838314522518749204,2000.0000000000,BANK,2021-11-09 21:11:03
798405210488700980,585543989382480026,150.0000000000,BANK,2021-11-09 23:15:34
197852493537869824,716831715926212638,500.0000000000,BANK,2021-11-10 00:02:41
834258242522710077,716831715926212638,25.0000000000,BANK,2021-11-10 00:26:15
834258242522710077,907601464552226827,5.0000000000,BANK,2021-11-10 00:30:11
789534394120929351,716831715926212638,100.0000000000,BANK,2021-11-10 01:00:26
750399065044549764,698280531736920114,25.0000000000,BANK,2021-11-10 02:11:19
415733108856586240,346839610724450305,111.0000000000,BANK,2021-11-10 02:12:18
361376687910289428,579128660070760469,200.0000000000,BANK,2021-11-10 02:32:36
403203817543434240,814226764230033479,50.0000000000,BANK,2021-11-10 11:03:56
805229179523432459,814226764230033479,200.0000000000,BANK,2021-11-10 12:12:39
403203817543434240,568255731589971979,50.0000000000,BANK,2021-11-10 13:30:11
567865362541182987,577547273572188170,30.0000000000,BANK,2021-11-10 14:55:18
579128660070760469,380101664834715649,100.0000000000,BANK,2021-11-10 16:09:02
579128660070760469,750399065044549764,5.0000000000,BANK,2021-11-10 17:19:48
758329214834311251,743612538435928144,100.0000000000,BANK,2021-11-10 19:56:45
282888429740752896,793182406416924742,200.0000000000,BANK,2021-11-10 20:14:53
258059889606262795,431713044075118593,50.0000000000,BANK,2021-11-10 20:17:46
825808904172208158,568255731589971979,50.0000000000,BANK,2021-11-10 20:21:23
579128660070760469,481590966537551905,200.0000000000,BANK,2021-11-10 23:25:19
805229179523432459,814226764230033479,100.0000000000,BANK,2021-11-10 23:26:40
