"ID","Collection","ENS","Minting Date","Tx Count","Power"
"439593","0x289c44ab3f461127af1f04fc80f8b54fc3ff7316","","7/2/2021","1","58"
"439595","0x2e548a010b6bdb5a39caa8173bfa186d8be66253","","7/2/2021","1","44"
"439597","0x8aae84404661e3c015284b20b74c7a62ed29907e","","7/2/2021","1","141"
"439599","0x3fdccccc27f307b532babad5481a2177b3693ada","","7/2/2021","1","13"
"439600","0xcb3e38e74d30df9f76280e0a955d8c76ea8391f6","","7/2/2021","1","3"
"439601","0x11706e2066855d4d3625e8876a4c64ae7484b105","","7/2/2021","1","35"
"439602","0x9eda173b60b105d2e255a1f535f70db2587eefe0","","7/2/2021","1","12"
"439604","0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26","","7/2/2021","1","51"
"439605","0xd90aba10799bd134eeaf5229f21de3eef1405e7c","","7/2/2021","1","9"
"439606","0x7824d7ae24ee595750e970afe61123573ad3ad27","","7/2/2021","1","56"
"439611","0x36336f12c08002a404ebd1edda46308edf0887ab","","7/2/2021","1","36"
"439613","0x4c2f62d6f34388a8d134907fea723e7ed902fe22","","7/2/2021","1","30"
"439614","0x42919c338c192609a6042311e48c1a1ef5f1a6ce","","7/2/2021","1","104"
"439615","0x49087eb6f9529eb02a508fb820d7b4d0b52e4881","","7/2/2021","1","616"
"439616","0x056f5f693815a33d7975d2d337a9d180e0aa33f3","","7/2/2021","1","7"
"439619","0xd2169f817b936fa0c4023eb97b190d1495d342b8","","7/2/2021","1","6"
"439620","0x7d43237e2cf6bb7ebd94bc6d772ab5bed22d5d5c","","7/2/2021","1","48"
"439621","0x16bc93428d68b05158c5f80fee4234b6f0a1a336","","7/2/2021","1","53"
"439622","0x4d640d6d2cae44c3192a70dc1179aa890484cc7e","","7/2/2021","1","9"
"439624","0x1b555768f20ddf29901f94b012fd366022007f07","","7/2/2021","1","38"
"439625","0xaa6abdba2535c6ef17b2e91228b98cb9e098a335","","7/2/2021","1","5"
"439626","0xf87ecf2b96a26d48d67e3298c2ecdd6ab36c7630","","7/2/2021","1","19"
"439627","0xd676f15f9d9433a23928a5f39d1f3938fc096f9d","","7/2/2021","1","7"
"439629","0x212a2bc35bb58456482df9a41e4a298f2f00dcc9","","7/2/2021","1","5"
"439632","0x416d86b9360bffa9de4f880a4b3557f1dc28c643","","7/2/2021","1","11"
"439637","0xa2ffaf65631590aec0ba726d09c2dd14aa2c788a","","7/2/2021","1","47"
"439638","0xadd9a7c1b516060b212f98e699b2779e961f4ec5","","7/2/2021","1","9"
"439641","0x332dad077cfe2ca20c7e29a0590f899945b89312","","7/2/2021","1","88"
"439643","0xf133b16add084cb99a4915d589a2c43c475ba068","","7/2/2021","1","13"
"439644","0x2c201cb39140e21451e71a2a272b6b561f13b9e4","","7/2/2021","1","38"
"439645","0x67e867607d16c010bee44925e0217814bbebd801","","7/2/2021","1","16"
"439647","0x1ccb144b700ec726d37db38c617e154de6d9c0d0","","7/2/2021","1","196"
"439650","0x1e11fc9fa48af54dfe17dc5b512baa13fc663405","","7/2/2021","1","5"
"439652","0x4d7e6f4a94f3a322e18ac9cd28eb1ffcc00ea33a","","7/2/2021","1","86"
"439653","0xc841c4231d135057544f7ccf3e86f13a12e06b71","","7/2/2021","1","20"
"439655","0xb3a07d84b00aeaa79a2bac3cd196ab8a39a0c4e2","","7/2/2021","1","25"
"439663","0x7834618c98fdf362c810b0535072b001593097a3","","7/2/2021","1","67"
"439664","0xbc4bede6fae83d2ad830d7ad5ab86a6c78466cf4","","7/2/2021","1","135"
"439666","0xfaf6bb8f1a300130fb9dc582dc8363a50841882d","","7/2/2021","1","13"
"439667","0x2b34f8377fb0267a0dc12c28bf79c2e874b51a84","","7/2/2021","1","26"
"439669","0x9fe425295cfe794047023f4cf6b3b1439f974c99","","7/2/2021","1","18"
"439670","0xeb449ec00f73860fdfa659feb79005065351119f","","7/2/2021","1","130"
"439673","0x917dd9bdcd4680165085009e2ac9ded0cb7195b1","","7/2/2021","1","12"
"439676","0x75f1b7ae6e1f307088b2e65a366ec345e717d3f9","","7/2/2021","1","26"
"439679","0xf7a91d78d4d3f1779cdab33e56b5942b27331fe1","","7/2/2021","1","130"
"439680","0x820eaa44b190a924d655490f750c73396ab3b1cc","","7/2/2021","1","30"
"439682","0x09a6429caaa2d166fdccb29de4ee024758533898","","7/2/2021","1","19"
"439683","0x9eebc28e44054b0b7b6534275379880196b8b42a","","7/2/2021","1","33"
"439684","0x605aa738608850c504494d21fbae75e06a23a3da","","7/2/2021","1","14"
"439685","0x1b1d023696015e40be026e1fab12a9d64f4bc1b3","","7/2/2021","1","123"
"439688","0x86ba9a85dc55a5d510fc71ad90831aaf9a69e888","","7/2/2021","1","84"
"439689","0xa94fed541bdc4c82a02db3c926dfcc85d63d526c","","7/2/2021","1","115"
"439690","0x6b4e456d151286e1db128c7835680d60d2649180","","7/2/2021","1","84"
"439691","0x77e3a35a6248c8ef5a0ea4d6c5f447df283f0f27","","7/2/2021","1","83"
"439692","0x32dd6062352fd19718f64ef8a62ba87a6526df3e","","7/2/2021","1","104"
"439693","0x8ba10f45657d7f6e4ca3e089c43250a618a6dfdb","","7/2/2021","1","25"
"439694","0x150b0739dc79b74e60ffccf4031f29d14e2b62bc","","7/2/2021","1","20"
"439695","0xdc99de2b50984269d5dd976766cad8d9eb9cff94","","7/2/2021","1","31"
"439696","0xc2332295cfbcd03531a77b00a019f39335ab8d43","","7/2/2021","1","22"
"439697","0x6d5c438243f7c019cd79f54b05516468155c43dc","","7/2/2021","1","19"
"439698","0xc90648cb9249049ce3291e75947ce5ff7957cb9b","","7/2/2021","1","90"
"439699","0x244b53e953c6af07d7ee5f320caef72a18822170","","7/2/2021","1","83"
"439700","0x402b483092fe8b5f1b98a6e9bbbaa16217463de5","","7/2/2021","1","121"
"439701","0xb471f3bf049b06598411f059ccf716c883801f69","","7/2/2021","1","10"
"439702","0xe8fed7dd3e858d5837219ffec815658ea891f69f","","7/2/2021","1","81"
"439703","0xf0f04c2976a00eb2a8f422419cad5195e249b721","","7/2/2021","1","92"
"439704","0x7ca9212b3b9640dcbe866f86b8601e5beb666648","","7/2/2021","1","61"
"439705","0x980e2bf8368b26e070d12438c3ce9ab8cac60c65","","7/2/2021","1","55"
"439706","0xa187497c509a56cc1f5226a5895a6f59bc5a8205","","7/2/2021","1","80"
"439707","0xe103a6e98867f56c35aba038e630700d8a305f1c","","7/2/2021","1","60"
"439708","0x7320f2c0409eb06e4a3112007f59fb55f8584f29","","7/2/2021","1","17"
"439709","0x3d068f0ea96c46d969b871e0b377f206683541b8","","7/2/2021","1","54"
"439710","0xb295bb1c15ea23788f171e376a90c3589e698fa0","","7/2/2021","1","87"
"439712","0xb63c0456c3a2e958826f0b5ac32349a55f80d816","","7/2/2021","1","75"
"439714","0x7ae41835444183a23baa10ebfdf2997d10130f5d","","7/2/2021","1","4"
"439715","0xe2f444264a6f5266697f0f4ba80df05bb68804e9","","7/2/2021","1","76"
"439717","0x8a09f21af5d69cf01b1488c98423726e9ce5560d","","7/2/2021","1","82"
"439721","0x1a0beedd7b18b3f86e7d9602cef1a3aaf5be7e92","","7/2/2021","1","78"
"439722","0x175631f8948f909bf82cda52e731f522157c4f28","","7/2/2021","1","120"
"439723","0x7cd975d9289c8f40a8d27b8bc4fb9ac53bb2aaff","","7/2/2021","1","12"
"439724","0xff17626848dd7b3b1fb0efa7f4c15d9e279ef5c9","","7/2/2021","1","78"
"439725","0xf5b802bc0f016dae9c236427e1db4a25ea5af211","","7/2/2021","1","85"
"439726","0x2fd7b447bb12e1ba9da6380ca2bf9b726d82f57d","","7/2/2021","1","15"
"439727","0xe06cea66dff6ae23f7b77dc1966f98772050648a","","7/2/2021","1","78"
"439729","0x9bb07527e475bffb5fb40d1ecb716297fe1a8e27","","7/2/2021","1","119"
"439735","0x45f36faf52d02cd52ed5e4f6f77ae07b4705ebbb","","7/2/2021","1","57"
"439736","0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7","","7/2/2021","1","117"
"439737","0x7452e7d530078dbd6a2ed65007bea00a4d60f138","","7/2/2021","1","42"
"439740","0x2a0ba69031c5cab37dc473b29b952dec96dc8e83","","7/2/2021","1","48"
"439741","0x5f0fb61714242afe81681374555adabcd91fd81c","","7/2/2021","1","13"
"439742","0xf913b9a80755a456cfae819304173265a607dc12","","7/2/2021","1","109"
"439743","0x01c6e66c0dcadda3f6bee43af37c51fad41c3955","","7/2/2021","1","8"
"439744","0x58f54129b66adb13dd2ef12537fa51e300363dbd","","7/2/2021","1","14"
"439745","0x1e25af449af3a8a37b66367869ca7002036e98ba","","7/2/2021","1","19"
"439746","0x3b8ee7fa8d5dfe69ddcc5325a149bbeb857719f9","","7/2/2021","1","12"
"439747","0x9e596a18308096a9ecc4da5f9d0d34f6f3bdebfa","","7/2/2021","1","89"
"439748","0xfc783f00ad1eb798cda2deece3bba749bf783539","","7/2/2021","1","12"
"439750","0xa5c49cfb2213744afa490da17d25bb5af7607e62","","7/2/2021","1","17"
"439752","0x9d6458611b25d9107903d6dbad9fed5873b92a4f","","7/2/2021","1","10"
"439756","0x3d89e013ff9668910c5cd71057b5397848bece8e","","7/2/2021","1","31"
"439759","0x369d055674323f66182c67f5a77547831e26b63a","","7/2/2021","1","81"
"439760","0xe7841ad5db7f6b9fa089ac3100a9623c6aa3730f","","7/2/2021","1","48"
"439762","0xa77c270de10151fae1ae6064bddf019f267d5b2f","","7/2/2021","1","9"
"439768","0xf4c7e772f24c10e3ce60ce549059a021f60c911e","","7/2/2021","1","60"
"439769","0x306073722fb7387b0733f7fe107d7855bb3bca95","","7/2/2021","1","77"
"439770","0x236b5c41dd6ad62e695f5842ad4e61f463e65b03","","7/2/2021","1","10"
"439772","0x0c9033cff9303c5ccfa91e703fc2ec4b69412cab","","7/2/2021","1","22"
"439774","0x192420795e6a2c80c4a90f8a380d792145985f27","","7/2/2021","1","99"
"439775","0x014151885a9d669a9fccae1fa1a1c2b1599db4a8","","7/2/2021","1","43"
"439779","0x93e459a7fa7886ce52993a48445646a1342f1bf0","","7/2/2021","1","174"
"439780","0x371ea1e8fcb52083a2a6ee8bb44bb5540939fb82","","7/2/2021","1","66"
"439788","0x4c42e766ff99bb1d415f4ce3a1ec4c9dab0e61d9","","7/2/2021","1","70"
"439789","0xae516bb25c4affb47a05c9956382d48ce355265f","","7/2/2021","1","9"
"439792","0xefc7fb62cd686093c7f1cd6f7212348c67d28c24","","7/2/2021","1","70"
"439801","0x46ecf089877dd0d0d58e5ec3d1dcabf7fd867815","","7/2/2021","1","23"
"439804","0xc912d70b9609623ba932e66d9f9339176a030af7","","7/2/2021","1","7"
"439808","0x8b96ec646d0c267b57b9f5a885f26e38bab8ab94","","7/2/2021","1","2"
"439813","0xc6974bdbcd7bbe2a69edf9140ed94d8163fb367f","","7/2/2021","1","17"
"439821","0xb4c53cae074f023a37a34d0d837a4905d4cb0f33","","7/2/2021","1","27"
"439823","0x1b022ff47e20b06953fade46cc46f36f4589106c","","7/2/2021","1","15"
"439825","0x52c5cd96e45c739f0648f5bb42622e0bbd3e7e60","","7/2/2021","1","4"
"439828","0xca839b91f49009fe3115a1b11af55b2c4061e7d5","","7/2/2021","1","5"
"439831","0xaae607a5b80878ada6df2f02d565cca8378ec6b9","","7/2/2021","1","14"
"439832","0x898364d971b4827a91de2702b88d7930e0574a38","","7/2/2021","1","5"
"439833","0xe0736d09e636dbacffb50570301f1cca71b7d1f0","","7/2/2021","1","31"
"439835","0x4c34b6d429a4213dce7148b6b8df249d9bb4c7ae","","7/2/2021","1","4"
"439838","0x8faf6a11e6bcaa9b08c650c2f0c0bf297721cdeb","","7/2/2021","1","38"
"439842","0x321bf3dbd56ecdcfedf5b053e170be6faf7293fc","","7/2/2021","1","4"
"439844","0x57d31cab30327a40fa156bdb2adf28bc6f38835a","","7/2/2021","1","4"
"439845","0x05fd8199e51535c63bd9a747b7981fb23c29d7c1","","7/2/2021","1","13"
"439847","0x8eb1c1bb000d24641f5a11f37636246151a76a00","","7/2/2021","1","4"
"439849","0xeb0565cd684ed611054e952baba3104766225a74","","7/2/2021","1","4"
"439851","0x6c596cdb877cdd81ebc9fdbeb56bd0dab7558169","","7/2/2021","1","4"
"439853","0x30c42a0e5f10ce8c161e10c4e55854b072910fcd","","7/2/2021","1","14"
"439854","0x631fedc88835f02c2fb679fad81b94a3541d9816","","7/2/2021","1","12"
"439855","0x7f70675c593f65051e09616e7b7f4ca194d537af","","7/2/2021","1","4"
"439878","0x28c45e9a0bce210a05f304949f87d5268ac279d5","","7/2/2021","1","618"
"439882","0x4d27f49bcff9aec9dd989b4fdfb6d9d532de3e55","","7/2/2021","1","10"
"439907","0xa7c49f85f94bc1cd02c429a5491167a4781521cc","","7/2/2021","1","227"
"439911","0xa62e59a099989cec789bc1c148c624a2b3a0bff3","","7/2/2021","1","199"
"439915","0x8b9a05f50bf3257826b0fefc0af3f58951ad662e","","7/2/2021","1","169"
"439917","0xf4a6a2f446d59f6ce84f86925547d21725d84223","","7/2/2021","1","162"
"439921","0x47c7fe4084a06aa6f5ee6e14afac191ba5b63dc5","","7/2/2021","1","129"
"440074","0x10885d398a327e413e0f59ad8b41339e0ff18ff2","","7/2/2021","1","514"
"440157","0x506ade0a94949db63047346d3796a01c09384198","","7/2/2021","1","199"
"440165","0xd1bc2dbb8ebc0707ed89499116040a3efc3f97f2","","7/2/2021","1","148"
"440170","0x8e67f585ea4b0fbbc05cede51d346b269e322a33","","7/2/2021","1","128"
"440176","0x3b9d5114c279ade3dd99b5a14218c645f6ad433a","","7/2/2021","1","84"
"440181","0x1a5da809b313ee593b3bba6b063f747e2288acb6","","7/2/2021","1","38"
"440208","0xccd22ac32ee87ce05dfbc6abcf37bc69bdea6a47","","7/2/2021","1","12"
"440330","0x7ec6ffd8c5d5620903a22ce7a8b37d62e0e6559a","","7/3/2021","1","7"
"440437","0xb10be5cbbf9655ed3648184ade56d3b4d6cedd4f","","7/3/2021","1","193"
"440475","0x75cd58a01883c6a115a1293c4dd4ce67d11928f0","","7/3/2021","1","18"
"440595","0x71fd9ffbe09b410abbebd3a3852ce01452d0bd75","","7/3/2021","1","19"
"440609","0xe6422e49894a857d3f0e1a3f4d892780fb8a24d8","","7/3/2021","1","15"
"440750","0x2c84d8a2ffb283d295de6eb5287a2addda51b6ec","","7/3/2021","1","16"
"440918","0x91564f0d22ef831f7eefbbde49ebc15705592240","","7/3/2021","1","10"
"441123","0xf632f067bb26b08e95e23225a016ed9e02265137","","7/3/2021","1","12"
"442052","0x9033b241ebbfecaed501fad794afb57fdb27dc16","","7/3/2021","1","22"
"444398","0x397fd2dd6d67ddf883b3e0a0516cb0a0f80dc948","","7/3/2021","1","31"
"444548","0x157b0f920a7d09aa28302d843919d9230bf95c20","","7/3/2021","1","31"
"445129","0x59e7cce8bfa333ab4f1ed7f054a3510bef6041e7","","7/3/2021","1","11"
"445149","0xb30dd1198feed1e22ec969f61eed04cb75937adf","","7/3/2021","1","8"
"446714","0x1da5407a15e082e5f538e1c9f1bf3dcf812d1e15","","7/3/2021","1","16"
"446718","0x925c8c407f1a3d988a06a45015256e49831a081b","","7/3/2021","1","17"
"446722","0x1ded3c31ec30a1c651c7d1eca0f7db3ad76d15ef","","7/3/2021","1","25"
"446733","0x5b84cfb2660d510674a8b6ccd01659d2521fd5c1","","7/3/2021","1","17"
"447233","0xee5b34dc910a399e80333e3d455f746616192a62","","7/4/2021","1","8"
"447236","0xf553f63697103766fc89bcaa8fb9301b58d4d3c8","","7/4/2021","1","16"
"447241","0x052423677c1c1c79a53b82504789e4b8a2586979","","7/4/2021","1","7"
"447243","0xa17e1d73a2adba4170ae928326e2cf541156ba32","","7/4/2021","1","6"
"447245","0x42154c310437349060053cb7d46ac58235e36410","","7/4/2021","1","6"
"447246","0x7f8bf2d02d47bb0e05a7f02fc05822ced53faf61","","7/4/2021","1","5"
"447248","0x229798fe1be066a9ff8109baafd62e22a8ca26bb","","7/4/2021","1","2"
"451715","0xf88a14bde7b3e7ac21705e4e719f178a80461962","","7/5/2021","1","13"
"451721","0x9dca01c8efcaab23c7c5a8cca7d79df876ba9732","","7/5/2021","1","9"
"451727","0x4c50331cf8f6383df2962ae4eabb25200a7dddc5","","7/5/2021","1","13"
"489215","0x350b96a4c5e3454204e3f7519d7f9d35af8c87b9","","7/11/2021","1","128"
"489217","0x5a375a93672b8535cb1365534003f507287a1816","","7/11/2021","1","66"
"489219","0xbb1ead8dccbb110d4f51ffdab83ed5dfa1a7003c","","7/11/2021","1","63"
"489220","0xe692d0c403828db6cc6c6425f6bf49e7bab5f571","","7/11/2021","1","50"
"497924","0x8c2e843664be468522769b0d1b3b604a17962249","","7/13/2021","1","191"
"499011","0xf863cbd125936907dbb329f918f100453a4fcff9","","7/13/2021","1","9"
"499026","0x36666d22ad6bd40461e02b82402e6e3a2d650ac0","","7/13/2021","1","9"
"499031","0x68568f3878f8259a495119353d652d8fe27e3b44","","7/13/2021","1","8"
"499080","0x287760cd2e41d74660b7540fc9f3dc9eb31c4d5f","","7/13/2021","1","9"
"507822","0xa0d735ce3e1b4a70d5cfcca1222ff9f1f9d4b15d","","7/14/2021","1","9"
"507889","0x2b91ca94a1b249425abb621a5d6b7e2ff4c0819f","","7/14/2021","1","9"
"508024","0xe531b1a41984b501cb8211d21d74ccddd04214b7","","7/14/2021","1","14"
"508165","0xfe7cc15dfe49bcc318c45890a42a85e71dd8f2cd","","7/14/2021","1","9"
