"ID","Owner","ENS","Claim Date","Tx Count","Power"
"242616","0x173f5fcdb5238511a3df0e3506903617c55739cf","","5/21/2021","1","3"
"242617","0x910176d294afa2cd017928ca92a0bf5a01152194","","5/22/2021","1","7"
"242622","0x3f31bde678303320f19a677b8ed2a4a0739daca7","","5/21/2021","1","6"
"242626","0x468492c6a5239f9f1057cefc894a83bd60c462a0","","5/21/2021","1","4"
"242628","0x11d0b9058104247be40744b1e5a708fc0ae8f7cc","","5/21/2021","1","3"
"242634","0xda93c8286c47990e922406016f7eeddbe41d9702","","5/21/2021","1","6"
"242642","0x73641ee05a9d6a8a23d3188ea13b690a078eac05","","5/21/2021","1","9"
"242644","0xd961220f3c356bee7e7905377fe9da95de6f978e","","5/21/2021","1","3"
"242646","0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2","","5/21/2021","1","139"
"242657","0x1c5eb68630ccd90c3152fb9dee3a1c2a7201631d","","5/21/2021","1","30"
"242658","0x80fd264d44712fef8771675cea1bf24656c6b37c","","5/21/2021","1","4"
"242661","0x2f374873e3d410dddb11e7f0d7be6735645170bc","","5/21/2021","1","4"
"242665","0xccd22ac32ee87ce05dfbc6abcf37bc69bdea6a47","","5/21/2021","1","6"
"242675","0x6bfd30747ba72ac7bb2f20d6138e1312020fafe8","","5/21/2021","1","4"
"242679","0xdc99de2b50984269d5dd976766cad8d9eb9cff94","","5/21/2021","1","24"
"242680","0x73df3559f3224f85258c160d3e17bdb9d6288ff4","","5/21/2021","1","6"
"242681","0x192420795e6a2c80c4a90f8a380d792145985f27","","5/21/2021","1","59"
"242683","0x2ad550206dc4fc17a740e37306298d5b9238c162","","5/21/2021","1","53"
"242688","0x1f4a01fea6a204cd5bf7461edcbd820e1143498d","","5/21/2021","1","44"
"242696","0x286cd2ff7ad1337baa783c345080e5af9bba0b6e","","5/21/2021","1","4"
"242697","0x13aaf0994ffdb35bf32ddaf6e18b6efdd25a0808","","5/21/2021","1","6"
"242702","0x4dd1cacb51e38b5bdfb400c7da828181b3c12aa0","","5/21/2021","1","11"
"242705","0x0ae5d93f9562240702bf18e2924954b419b48b50","","5/21/2021","1","23"
"242715","0x981d9f8173c09842677f89696898d5b93a999d38","","5/21/2021","1","27"
"242720","0x9f79dba7ad7354b6f04bbe3e0541f662c5beab30","","5/21/2021","1","4"
"242724","0x9f64e6a575f50d7c8c5aea4be962f86ee2c5ca31","","5/21/2021","1","10"
"242733","0xfdf0eade0c4ba947999e7885b60099985347ee7a","","5/21/2021","1","6"
"242736","0xf4c7e772f24c10e3ce60ce549059a021f60c911e","","5/21/2021","1","26"
"242738","0x0409d28e409448e543c610b369ee7d2b58c15f57","","5/21/2021","1","3"
"242913","0x0bc962c4c7f91f9cc31e5a4b06cee3e7ff88ccc8","","5/21/2021","1","7"
"243881","0x500f736f569b801e12cbdd5d8116ea0717512520","","5/22/2021","1","3"
"257397","0x5a32fb84af55046ec2fc3540e333b6c30d66ea41","","5/22/2021","1","4"
"262915","0x8e6b412eeb659a5780e07f4130cdc375e1539620","","5/24/2021","1","3"
"264460","0xcfd1f6ecacbdfbe61e03e942bf677880a5cfac0f","","5/25/2021","1","9"
"284186","0x34db2ba28fac5e7f3a42fc454430c0db93d49ac2","","6/2/2021","1","3"
"322344","0xa45cfd04972c11953aa0f9c9d68bc98b8154fabc","","6/6/2021","1","1"
