"ID","Owner","ENS","Claim Date","Tx Count","Power"
"317298","0x75cd58a01883c6a115a1293c4dd4ce67d11928f0","","6/4/2021","1","4"
"317301","0xbd19a3f0a9cace18513a1e2863d648d13975cb30","","6/4/2021","1","16"
"317306","0xf133b16add084cb99a4915d589a2c43c475ba068","","6/4/2021","1","2"
"317307","0xcfface54cd05eeb2c99600f8b9359fe7f99f7d0e","","6/4/2021","1","5"
"317309","0xb3eafb9f40b8e568b998324dcdfc73b5eabb39b7","","6/4/2021","1","6"
"317317","0x3f31bde678303320f19a677b8ed2a4a0739daca7","","6/4/2021","1","6"
"317325","0x34db2ba28fac5e7f3a42fc454430c0db93d49ac2","","6/4/2021","1","3"
"317326","0x800d2e35a0b9ba841db838ea4d20723d37bd2c52","","6/4/2021","1","7"
"317333","0x53c31293c544bc69898f90009ce27980d7574fa2","","6/4/2021","1","96"
"317336","0xb79411ca5481024f3d176135e96c96e4046661d2","","6/4/2021","1","4"
"317341","0x540c44ff7b71f2487cd11aaf53aec1a85bfe8f7a","","6/4/2021","1","4"
"317344","0x6f3924e9158c74d344bf578a251bcc2ef41f8f50","","6/4/2021","1","5"
"317351","0xee6b92d023243a36a93661e75d5760da57121d91","","6/4/2021","1","6"
"317360","0x95bd75d85c9e9f205d3d6edf3496f8b6864090ab","","6/4/2021","1","5"
"317362","0x6a58e5864e0fc7da7489ca3a9613c3492b2a9842","","6/4/2021","1","3"
"317363","0x4f33a4007cb951852c5a47dead2f2a1549a738bf","","6/4/2021","1","5"
"317374","0x45913a59b1830f97152b3eff60002056573e9089","","6/4/2021","1","6"
"317375","0x4f2769ea94ed3591e9d845708c7e90355cf4c38b","","6/4/2021","1","5"
"317376","0x15cfd653015f4620171a54466672d174d0e74d2a","","6/4/2021","1","3"
"317383","0xe4067ed66738dbdc7b8917703c8c380d898033f8","","6/4/2021","1","6"
"317387","0x5c57abd3548b87ef9babea37ed3abd51fad523a3","","6/4/2021","1","8"
"317391","0x468492c6a5239f9f1057cefc894a83bd60c462a0","","6/4/2021","1","4"
"317394","0x705360aa5ee97311e91c0375a27a18527538e3a4","","6/7/2021","1","4"
"317400","0x2f374873e3d410dddb11e7f0d7be6735645170bc","","6/4/2021","1","4"
"317404","0x6350e1a72158e16a28b064ac49b1c9cfeb8aeef1","","6/4/2021","1","3"
"317406","0x648d02a62469a3dc52cc340843b408d519c38831","","6/4/2021","1","3"
"317408","0xb10be5cbbf9655ed3648184ade56d3b4d6cedd4f","","6/4/2021","1","136"
"317412","0x9885a84930e3c8c865a1d3debdc204f990bab7c3","","6/4/2021","1","75"
"317414","0x80e63087fc09dd8de999ef19aa7b1ce44a997892","","6/4/2021","1","2"
"317427","0x4d06bd93d38226c6b00c59a3525145cbf112b6e1","","6/4/2021","1","13"
"317428","0xccd22ac32ee87ce05dfbc6abcf37bc69bdea6a47","","6/4/2021","1","6"
"317433","0xcdbb43a1bacb5fe29ff895c7f79dc9dd0d536f71","","6/4/2021","1","9"
"317447","0x23db246031fd6f4e81b0814e9c1dc0901a18da2d","","6/4/2021","1","16"
"317449","0x73641ee05a9d6a8a23d3188ea13b690a078eac05","","6/4/2021","1","9"
"317459","0x6222cedf294390d754c10065b31117d856b22ad5","","6/4/2021","1","4"
"317463","0x044cd5f498ddbf0ea854ab4bc96110756b26de97","","6/4/2021","1","6"
"317467","0x59d6779eca6c91ed7679e261b54299b5155eadf0","","6/4/2021","1","6"
"317475","0xc4a69b137d22b52a36328f3ac6d5aa9984faab8e","","6/4/2021","1","21"
"317479","0xf814a8e1607aa1d1a33f42a4c9b3b67eadce45bd","","6/4/2021","1","119"
"317481","0xa8d01573cadabfe232f4ac52de73450fa48bd337","","6/4/2021","1","173"
"317482","0x68bb88e8c332a96b5e438089faf00cbe5d714089","","6/4/2021","1","153"
"317483","0xd9c9b512bc4a6f717ee5ced40acfbb4a7e8850a8","","6/4/2021","1","16"
"317486","0x7a60e93df6ed28c63d5e9283bd91b3c1dc3e613b","","6/4/2021","1","272"
"317489","0x304eb9063fa42bd7841dc7cd6644b12385caa891","","6/4/2021","1","4"
"317504","0xa5ec7cd10ed5c3c2d9e19aedda47fe99f676234f","","6/4/2021","1","5"
"317507","0x3d1be4d62ae38ffa738934df2dac3855777eac15","","6/4/2021","1","10"
"317510","0x5078a4fa33e5c8bfa0209c9aa5aa529e45e9d003","","6/4/2021","1","5"
"317529","0x41eff4e547090fbd310099fe13d18069c65dfe61","","6/4/2021","1","4"
"317531","0x5d29b68aafb22c491977eacf7dfb1661d2832555","","6/4/2021","1","5"
"317532","0x00000000000cd56832ce5dfbcbff02e7ec639bc9","","6/4/2021","1","3"
"317546","0x0bc962c4c7f91f9cc31e5a4b06cee3e7ff88ccc8","","6/4/2021","1","7"
"317552","0x94adb25a1e5232bd69ffc9c16d728372c3b8730c","","6/4/2021","1","1"
"317553","0x3839acf1ee7699d1f46b1be840d8ad8317fdf757","","6/4/2021","1","10"
"317555","0x49bf291ad763be440e6cd1a2ddfbb458530b127c","","6/4/2021","1","3"
"317570","0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704","","6/4/2021","1","4"
"317572","0x2c84d8a2ffb283d295de6eb5287a2addda51b6ec","","6/4/2021","1","2"
"317586","0x1809754df5ac133a1cc7d4eaf45ed38cf9b39ec8","","6/4/2021","1","75"
"317588","0x587a533ae239db6d5efad5b9906a4a4b2803951b","","6/4/2021","1","6"
"317592","0x73df3559f3224f85258c160d3e17bdb9d6288ff4","","6/4/2021","1","6"
"317595","0xed685b131ad20ecb6e89773b2186e518d6ec9694","","6/4/2021","1","29"
"317596","0x8c126eb5ada6c61f5b48e9791d5d539576af87cb","","6/4/2021","1","3"
"317601","0xb5c1213ee9ddf312c98f6e94caf5c421c86abff3","","6/4/2021","1","38"
"317602","0x87ac04d5c0857b1499007e3d3da485f3aba9a838","","6/4/2021","1","19"
"317606","0x36d74b81006732a0b24218a562b6b6c774c91113","","6/4/2021","1","8"
"317608","0xab5bc7583c3082592371425b668cb6834ce35500","","6/4/2021","1","16"
"317610","0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26","","6/4/2021","1","27"
"317612","0x980e2bf8368b26e070d12438c3ce9ab8cac60c65","","6/4/2021","1","22"
"317613","0x543b65d285d708b6f23d667a0cc554fb22b458d7","","6/4/2021","1","66"
"317619","0x2247772b13194424010404812bdefd7025bffec3","","6/4/2021","1","4"
"317623","0x289c44ab3f461127af1f04fc80f8b54fc3ff7316","","6/4/2021","1","25"
"317625","0x7b076de7d3e4e69345af206f721f6b455dd7b466","","6/4/2021","1","3"
"317634","0xa5389abc8c937c875304497573cb75576b8fc5f6","","6/4/2021","1","38"
"317636","0x7824d7ae24ee595750e970afe61123573ad3ad27","","6/4/2021","1","26"
"317640","0x2fc5444d3818ebf2914541a9b7e15b37ae29bdc2","","6/4/2021","1","5"
"317641","0x6c2e142dc6a58cdc40cdad2e64e4f5d309eb05e1","","6/4/2021","1","21"
"317642","0x93e459a7fa7886ce52993a48445646a1342f1bf0","","6/4/2021","1","107"
"317647","0x1adc959a69b385204f050f20a399bb3ec8c9a90f","","6/4/2021","1","9"
"317648","0xb871d6b530ee3c21e8b098bc99f39bff5c0dcf32","","6/4/2021","1","5"
"317650","0x4d26bc95c771d1d0a5c5e76297c8f53ffe5f6c19","","6/4/2021","1","12"
"317652","0xf15bdff7a1f2f5d7c4f7cfdabfb669cb2630f86b","","6/4/2021","1","5"
"317654","0xfdf0eade0c4ba947999e7885b60099985347ee7a","","6/4/2021","1","6"
"317655","0x30f07beadf404031689c9c1016bb9810ffde0755","","6/4/2021","1","6"
"317657","0x420498ff325f225f8d25cf86fba19cd046c1c73c","","6/4/2021","1","29"
"317689","0x0d2c626e4a23d6754b6a7e0e27f4f97124abf47c","","6/4/2021","1","3"
"317878","0xab8a30f98d36e4e183ebc7ebd3f65f0f8475a9fd","","6/5/2021","1","6"
"317917","0xdad3fd6c9fb0c2b56228e58ae191b62bfb1bec83","","6/5/2021","1","22"
"318333","0x0b0e6e7235d67e35ea8d736766088a28c1985afc","","6/5/2021","1","5"
"319237","0x03d69800ac2469fcefc3f21d2d93ed2994a7b1ce","","6/5/2021","1","2"
"321377","0xcb4020c5bce7e30247d888e96efb9b36570eb265","","6/6/2021","1","2"
