"","in_degree","out_degree","total_degree","btw_centrality","closeness_centrality","google_pagerank","address","clusters"
"0xdcf7be2ff93e1a7671724598b1526f3a33b1ec25",2,2,4,19.3693850460421,3.71885459278542e-05,0.000144165207439072,"0xdcf7be2ff93e1a7671724598b1526f3a33b1ec25",10
"0x00000000000123685885532dcb685c442dc83126",6,6,12,0,3.85000385000385e-05,0.000402170968070793,"0x00000000000123685885532dcb685c442dc83126",9
"0x66f049111958809841bbe4b81c034da2d953aa0c",8,8,16,0,3.83141762452107e-05,0.000469497440788878,"0x66f049111958809841bbe4b81c034da2d953aa0c",8
"0x06d8aeb52f99f8542429df3009ed26535c22d5aa",1,1,2,2014,3.8918439443745e-08,0.000140449592516922,"0x06d8aeb52f99f8542429df3009ed26535c22d5aa",8
"0x95fc6b626a2f49ad731dabdf507ce7708f671fa7",2,2,4,0,3.8918439443745e-08,8.14204635619198e-05,"0x95fc6b626a2f49ad731dabdf507ce7708f671fa7",12
"0x0efb068354c10c070ddd64a0e8eaf8f054df7e26",14,14,28,22136.3943606379,3.9003073637218e-08,0.000671476858947579,"0x0efb068354c10c070ddd64a0e8eaf8f054df7e26",27
"0xcf2c8f6e2fb0a819056c78cca13429886962defa",2,4,6,10.1705123103483,3.68745160219772e-05,8.14204635619197e-05,"0xcf2c8f6e2fb0a819056c78cca13429886962defa",12
"0xf3fbb2c0a711529ef9b81fe59a5ef5b8f1e0eb27",3,4,7,0,3.83141762452107e-05,0.000257549644606154,"0xf3fbb2c0a711529ef9b81fe59a5ef5b8f1e0eb27",8
"0x6608c14e388a8d5ce635d07c75358d869e9e3bf4",6,4,10,0,3.84186868492835e-05,0.000365856026802283,"0x6608c14e388a8d5ce635d07c75358d869e9e3bf4",4
"0x53105ad20960a842e082c60ef243c8c3c49bf518",1,3,4,2114.1203975784,3.12969454181272e-05,8.97923257470364e-05,"0x53105ad20960a842e082c60ef243c8c3c49bf518",10
"0x358c84faa7f860ab41b93edccb7e64f7eb330bb1",2,10,12,44.004272288936,3.83185806797716e-05,8.14204635619197e-05,"0x358c84faa7f860ab41b93edccb7e64f7eb330bb1",8
"0x1986f4bcc6b78d40e499e928a910dd7bde857734",3,2,5,5076.02535589308,3.79809335713472e-05,0.000150627857589551,"0x1986f4bcc6b78d40e499e928a910dd7bde857734",12
"0xd83410edf02ee6c9f801fc81fdc89f712f84a81e",3,3,6,11.2930194867677,3.83141762452107e-05,0.000123575081171948,"0xd83410edf02ee6c9f801fc81fdc89f712f84a81e",8
"0x2704389cd4c9c4c5865a3ee4b76977b480480004",6,6,12,46.5307680842274,3.85000385000385e-05,0.000275786927955518,"0x2704389cd4c9c4c5865a3ee4b76977b480480004",28
"0x62ed54b8bfb15d1131275473095044cdfaf80355",1,4,5,6039,3.79852617184532e-05,0.000123466830015678,"0x62ed54b8bfb15d1131275473095044cdfaf80355",75
"0xfdf0eade0c4ba947999e7885b60099985347ee7a",6,2,8,236.335390492155,3.65938449152853e-05,0.00032756456157109,"0xfdf0eade0c4ba947999e7885b60099985347ee7a",10
"0x02bebb44a4fe9eb0c0aa0205a2494394b32d3534",1,1,2,5067.00000000001,3.71830147988399e-05,0.0001512913038229,"0x02bebb44a4fe9eb0c0aa0205a2494394b32d3534",10
"0xe676d7058b1f481ab1d2e7052667fd16146825bb",3,1,4,1.3728598339544,3.22653502403769e-05,0.000140557843672949,"0xe676d7058b1f481ab1d2e7052667fd16146825bb",8
"0x88620b600aff43f796e7e1ed1335286c29eb37a6",1,2,3,3.90699476167026,3.79809335713472e-05,8.13474926886254e-05,"0x88620b600aff43f796e7e1ed1335286c29eb37a6",11
"0x1c3d73c464ce058012ff97d69b62b060e3d6a41c",1,1,2,1.51797939728128,3.71816322736568e-05,8.13474926886254e-05,"0x1c3d73c464ce058012ff97d69b62b060e3d6a41c",4
"0x64ff176e6adec264024dff0b7bf99b4856b80812",1,1,2,0,3.7178867531695e-05,0.000123466830015678,"0x64ff176e6adec264024dff0b7bf99b4856b80812",4
"0x87ec261ba759ca3d66fcd8199f6fb9b36dc4badd",3,6,9,41.5088458667683,3.85030032342523e-05,0.000131273872209791,"0x87ec261ba759ca3d66fcd8199f6fb9b36dc4badd",4
"0x40f2b5b1b8196b1504c25449ce6e9bc656be690d",4,4,8,2533.7973728656,3.75742090628992e-05,0.000197518741625244,"0x40f2b5b1b8196b1504c25449ce6e9bc656be690d",28
"0xef39390a0c6bd683c91cc28b974af03f1627daff",2,1,3,0.325986778217668,3.25573823864561e-05,0.00021297839689185,"0xef39390a0c6bd683c91cc28b974af03f1627daff",15
"0xf9294336588ea619d1f5fe68dfbe98e7b91b5027",6,11,17,0,3.86055669227503e-05,0.000381664081170515,"0xf9294336588ea619d1f5fe68dfbe98e7b91b5027",14
"0x1fbdbcbdd69971d7742ba2cd317d6caf830116a4",2,1,3,3.39017077011609,3.68595650571323e-05,8.14204635619197e-05,"0x1fbdbcbdd69971d7742ba2cd317d6caf830116a4",8
"0xe742238845698542cb54a760328c99bcc20e6154",3,6,9,40.2268991080214,3.7267543696195e-05,0.000131273872209529,"0xe742238845698542cb54a760328c99bcc20e6154",58
"0xfb18fd31af65737e446f30c7c35375e53a4ce569",4,2,6,996.478192657918,3.8918439443745e-08,0.000197672545899833,"0xfb18fd31af65737e446f30c7c35375e53a4ce569",10
"0x8f4115a174b5d669f8c78cdf460a0a0be3747c30",9,2,11,0,3.79766064104512e-05,0.000471918571883378,"0x8f4115a174b5d669f8c78cdf460a0a0be3747c30",79
"0x827ea2c64d3f5093f632ab6daa94ee8d7eee0686",6,7,13,5094.02111160001,3.88530577356438e-05,0.000277091710419636,"0x827ea2c64d3f5093f632ab6daa94ee8d7eee0686",9
"0x7a250d5630b4cf539739df2c5dacb4c659f2488d",41,39,80,34833.571744916,3.27332242225859e-05,0.00172545055035302,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d",11
"0xc9b632beec8530001ba67d572299465f1c6d905e",2,3,5,2014,3.8918439443745e-08,8.14204635619198e-05,"0xc9b632beec8530001ba67d572299465f1c6d905e",16
"0xe75a221ec2fc0ca81eda031573c2e8b72bc31f2a",1,6,7,792.975896374614,3.80865326020719e-05,0.000115915909419466,"0xe75a221ec2fc0ca81eda031573c2e8b72bc31f2a",14
"0x08a4f59bf5ad98a3e565e4a8b13fed5393911895",2,1,3,0.166666666666667,3.8918439443745e-08,8.20530576762308e-05,"0x08a4f59bf5ad98a3e565e4a8b13fed5393911895",17
"0xb5d228cf2cdc45b9667b7bf418dd3f0eb1da30a3",17,17,34,0,3.20986069204597e-05,0.00079794071177613,"0xb5d228cf2cdc45b9667b7bf418dd3f0eb1da30a3",79
"0x00c67d9d6d3d13b42a87424e145826c467cccd84",2,11,13,47.1300327165112,3.84231153461923e-05,8.14204635619197e-05,"0x00c67d9d6d3d13b42a87424e145826c467cccd84",4
"0xc15792b8578fc26c10de7f88191ecff579151866",3,6,9,14.714275889407,3.80807311500381e-05,0.000144928681778655,"0xc15792b8578fc26c10de7f88191ecff579151866",79
"0x3ec44a823e07555b5f889d8d954eec736eb5865b",3,4,7,131.666795884314,3.79780486878584e-05,0.000176916138200047,"0x3ec44a823e07555b5f889d8d954eec736eb5865b",11
"0x8d8d66d86589c72124d407807e2b511de697a27a",1,1,2,2012,3.02865103882731e-05,8.13474926886254e-05,"0x8d8d66d86589c72124d407807e2b511de697a27a",3
"0xa3d59249b5bae16905613ad2be5639ffa35bbb57",3,4,7,18.0507117861422,3.79766064104512e-05,0.000123575081171948,"0xa3d59249b5bae16905613ad2be5639ffa35bbb57",12
"0x8b970308e8935bd874166c7a252bb8f4c39b03b5",1,5,6,10.5158098052747,3.80850820733519e-05,8.13474926886254e-05,"0x8b970308e8935bd874166c7a252bb8f4c39b03b5",79
"0x8e1f13a08012f34dc8750ee34b78e90b5616f194",1,2,3,4028,3.89261186938325e-08,8.13474926886254e-05,"0x8e1f13a08012f34dc8750ee34b78e90b5616f194",18
"0x9930eda98d5b95d3b3a48c3032460375a5a7b506",1,3,4,3.97428605960451,3.83479694750163e-05,8.13474926886254e-05,"0x9930eda98d5b95d3b3a48c3032460375a5a7b506",15
"0xf0927513987041f0c5e8270b03af2423972dd6aa",4,4,8,0,3.79766064104512e-05,0.000249930682845763,"0xf0927513987041f0c5e8270b03af2423972dd6aa",11
"0x94a468fcb53a043bf5cd95ef21892e02c71134be",2,2,4,61.9264031804868,3.79780486878584e-05,0.000150708780483826,"0x94a468fcb53a043bf5cd95ef21892e02c71134be",11
"0x78a55b9b3bbeffb36a43d9905f654d2769dc55e8",11,11,22,28.6044403380496,3.84157350850909e-05,0.000520539676356907,"0x78a55b9b3bbeffb36a43d9905f654d2769dc55e8",79
"0xd5435e8e51ff93276baee1f390265d5e35877d48",1,1,2,1.95349738083513,3.79809335713472e-05,8.13474926886254e-05,"0xd5435e8e51ff93276baee1f390265d5e35877d48",11
"0x000000000000084e91743124a982076c59f10084",22,22,44,0,3.79766064104512e-05,0.00100871379982627,"0x000000000000084e91743124a982076c59f10084",11
"0x575c3a99429352eda66661fc3857b9f83f58a73f",3,3,6,0,3.79766064104512e-05,0.000207776065235735,"0x575c3a99429352eda66661fc3857b9f83f58a73f",11
"0xb865bc8db0cac5a9e6d65dd9351b7185323faa4b",1,1,2,0.333333333333333,3.22019707606105e-05,8.13474926886254e-05,"0xb865bc8db0cac5a9e6d65dd9351b7185323faa4b",11
"0xbe0c04ec30d93fec3384f070ddb0252dde38b4fe",2,6,8,24.5666429838335,3.84231153461923e-05,8.14204635619197e-05,"0xbe0c04ec30d93fec3384f070ddb0252dde38b4fe",4
"0xf49b0c716c788d4f91e367136c814a7ba6a8b7b6",2,2,4,9.02535589307108,3.79809335713472e-05,8.14204635619197e-05,"0xf49b0c716c788d4f91e367136c814a7ba6a8b7b6",12
"0x716e3f2f257c9956b56842a67f14e623e7629053",2,2,4,9.02535589307108,3.79809335713472e-05,8.14204635619197e-05,"0x716e3f2f257c9956b56842a67f14e623e7629053",11
"0xd3432463cf264f4def759ca6f8843d47dd00b2fd",2,4,6,16.9282046097227,3.83185806797716e-05,8.14204635619197e-05,"0xd3432463cf264f4def759ca6f8843d47dd00b2fd",8
"0x69aaf1b6af42bc89a3900e38d68f3a5aa1b0c0c8",1,1,2,0,3.20975766329642e-05,0.000113102806950665,"0x69aaf1b6af42bc89a3900e38d68f3a5aa1b0c0c8",79
"0x7711495a48301db1426cb7df57afb19a17417020",2,1,3,0.166666666666667,3.8918439443745e-08,8.20530576762308e-05,"0x7711495a48301db1426cb7df57afb19a17417020",17
"0x27f9adb26d532a41d97e00206114e429ad58c679",1,3,4,2013,3.79794910748196e-05,0.000123466830015678,"0x27f9adb26d532a41d97e00206114e429ad58c679",11
"0xd9143f49d3025bf87ae46551546a02f4e1a07bec",7,13,20,65.0187571786606,3.84157350850909e-05,0.000292193551612061,"0xd9143f49d3025bf87ae46551546a02f4e1a07bec",79
"0x8ce9db6185925b64d270bda88df6e3398f54021e",2,2,4,0,3.79766064104512e-05,0.000165621447625706,"0x8ce9db6185925b64d270bda88df6e3398f54021e",11
"0xf26d1bb347a59f6c283c53156519cc1b1abaca51",5,6,11,6374020.48540099,5.42358173337672e-05,0.00033076927294404,"0xf26d1bb347a59f6c283c53156519cc1b1abaca51",10
"0x7a40f8d50c926417437a37fed26044e8c8384515",1,1,2,0,3.8918439443745e-08,8.13474926886254e-05,"0x7a40f8d50c926417437a37fed26044e8c8384515",12
"0x9760a49499470c9538b9a754c167e8a204ed7cbf",2,2,4,2014.79150088939,3.61219476954197e-05,8.14204635619197e-05,"0x9760a49499470c9538b9a754c167e8a204ed7cbf",14
"0x16ec2aea80863c1fb4e13440778d0c9967fc51cb",1,3,4,5067.00000000001,3.79823761774537e-05,0.000150457581190981,"0x16ec2aea80863c1fb4e13440778d0c9967fc51cb",11
"0xc11074f1f78754d83f5e8d4f9eff36bf4c76824f",6,7,13,467.36121100818,3.84186868492835e-05,0.000272557754584763,"0xc11074f1f78754d83f5e8d4f9eff36bf4c76824f",11
"0xcc8d945c88bf982eb31a57a13caabcaa15d49e65",1,1,2,1.95349738083513,3.79809335713472e-05,8.13474926886254e-05,"0xcc8d945c88bf982eb31a57a13caabcaa15d49e65",11
"0xde00b46fa146bbe09a4fc1f05e8dc906969338cd",1,1,2,0,3.1855249745158e-05,8.13474926886254e-05,"0xde00b46fa146bbe09a4fc1f05e8dc906969338cd",12
"0xd172fda8fd28d5f34ef3d49d5977f7814f024354",1,1,2,1.95349738083513,3.79809335713472e-05,8.13474926886254e-05,"0xd172fda8fd28d5f34ef3d49d5977f7814f024354",11
"0x38ebd0c0a7fb3f88980dd6bc4e80e44c2eba27cc",2,2,4,2014,3.8918439443745e-08,8.14204635619198e-05,"0x38ebd0c0a7fb3f88980dd6bc4e80e44c2eba27cc",19
"0xf5f61157f3c13e4bbc5c42e75ae80946b72de83f",1,6,7,10.8679601410534,3.85534736679775e-05,8.13474926886254e-05,"0xf5f61157f3c13e4bbc5c42e75ae80946b72de83f",9
"0x1b5c706296888a9c52f0c6dcf0579b638ba7ef2a",2,3,5,10.9635165897936,3.80705828606236e-05,8.14204635619197e-05,"0x1b5c706296888a9c52f0c6dcf0579b638ba7ef2a",58
"0xeb5d3a91b5e721fa251e03bda2c9578e90f30f84",2,2,4,0,3.80807311500381e-05,0.000155257424560693,"0xeb5d3a91b5e721fa251e03bda2c9578e90f30f84",79
"0x000000aaee6a496aaf7b7452518781786313400f",3,2,5,3.90699476167026,3.79766064104512e-05,0.000165656727908682,"0x000000aaee6a496aaf7b7452518781786313400f",11
"0x9282dc5c422fa91ff2f6ff3a0b45b7bf97cf78e7",4,4,8,0,3.79766064104512e-05,0.000249930682845763,"0x9282dc5c422fa91ff2f6ff3a0b45b7bf97cf78e7",11
"0xdeebc0991989ff715aedbbf05f88a86a254b430c",7,4,11,571.154750057822,3.80836316551146e-05,0.000345302466480807,"0xdeebc0991989ff715aedbbf05f88a86a254b430c",15
"0x57c924feb43e30a08233661f8782d10e378cd6f4",7,8,15,194.665178843016,3.84245917387128e-05,0.000297069934419525,"0x57c924feb43e30a08233661f8782d10e378cd6f4",4
"0xa574225ffa9b40db38d387b041484c0c1a499098",1,1,2,0,3.79766064104512e-05,0.000123466830015678,"0xa574225ffa9b40db38d387b041484c0c1a499098",11
"0xae0d4dc84c2732fb8caece859ccabcfabf32e68f",1,1,2,2.70182028193419,3.21016981798337e-05,8.13474926886254e-05,"0xae0d4dc84c2732fb8caece859ccabcfabf32e68f",79
"0x1ce7aa5ffa80c9dbf58aa779b60c773d81764c9c",2,2,4,0,3.79766064104512e-05,0.000165621447625706,"0x1ce7aa5ffa80c9dbf58aa779b60c773d81764c9c",11
"0x4f31bfdee182626076e98a2aa6cbef2d490bda4c",1,3,4,5.02547982169827,3.81752242794426e-05,8.13474926886254e-05,"0x4f31bfdee182626076e98a2aa6cbef2d490bda4c",9
"0x4636650a4be0f6bfa226c31b537349e9d43df6c0",5,3,8,2052.84704390888,3.71857801576677e-05,0.000258126962267955,"0x4636650a4be0f6bfa226c31b537349e9d43df6c0",4
"0x59903993ae67bf48f10832e9be28935fee04d6f6",31,31,62,0,3.79766064104512e-05,0.00138810535831653,"0x59903993ae67bf48f10832e9be28935fee04d6f6",11
"0x7fd93c8cfd654b24ef2c4b5fa36d41bea4cf2f90",3,4,7,141.903518147116,3.79780486878584e-05,0.000119026437095081,"0x7fd93c8cfd654b24ef2c4b5fa36d41bea4cf2f90",11
"0x49739691fb5f3992b3f2536f309d955558e75933",1,7,8,2025.46930718611,3.80923358220326e-05,8.13474926886254e-05,"0x49739691fb5f3992b3f2536f309d955558e75933",79
"0x4a64b2820a06a67ee878157a7f48611463d6bd78",3,7,10,205.32869190321,3.80821813473476e-05,0.000119026437095081,"0x4a64b2820a06a67ee878157a7f48611463d6bd78",11
"0x1be0f4b9bbf312fdc9dfedff50aedce6f5035d51",3,3,6,0,3.79766064104512e-05,0.000207776065235735,"0x1be0f4b9bbf312fdc9dfedff50aedce6f5035d51",11
"0xeeec0e4927704ab3bbe5df7f4effa818b43665a3",3,3,6,13.5380338396066,3.79766064104512e-05,0.000123575081171948,"0xeeec0e4927704ab3bbe5df7f4effa818b43665a3",11
"0xda1faeb056a2f568b138ca0ad9ad8a51915ba336",27,27,54,0,3.79766064104512e-05,0.00121948688787641,"0xda1faeb056a2f568b138ca0ad9ad8a51915ba336",11
"0xf3a57fabea6e198403864640061e3abc168cee80",2,2,4,10,3.22040448280304e-05,8.14204635619197e-05,"0xf3a57fabea6e198403864640061e3abc168cee80",14
"0x32accaefa35620b51c061901aff1b74991e7322b",1,1,2,1.95349738083513,3.79809335713472e-05,8.13474926886254e-05,"0x32accaefa35620b51c061901aff1b74991e7322b",11
"0xf9f448a6b540d70140d6c6e2baa88510a448092e",3,3,6,65.097455877301,3.80807311500381e-05,0.000150744060766801,"0xf9f448a6b540d70140d6c6e2baa88510a448092e",11
"0x156d3129b2fd634d5b0817132401aa68b0126098",3,2,5,61.9264031804868,3.79766064104512e-05,0.000203227421158868,"0x156d3129b2fd634d5b0817132401aa68b0126098",11
"0x0eb96d5ec478b68ff0d48628ab4df6a63c21ddaa",1,1,2,1.95349738083513,3.79809335713472e-05,8.13474926886254e-05,"0x0eb96d5ec478b68ff0d48628ab4df6a63c21ddaa",11
"0xbffafd0d497a2e47f2e41cd18d53dd5091233991",1,1,2,0,3.79766064104512e-05,0.000123466830015678,"0xbffafd0d497a2e47f2e41cd18d53dd5091233991",11
"0x1c494f1919c1512ebe74a5dcc17dac9a64069023",2,2,4,9.02535589307108,3.79809335713472e-05,8.14204635619197e-05,"0x1c494f1919c1512ebe74a5dcc17dac9a64069023",11
"0xfa992a3fe8c39876489f2d4cff3b62bb015e014d",1,1,2,0,3.8918439443745e-08,8.13474926886254e-05,"0xfa992a3fe8c39876489f2d4cff3b62bb015e014d",79
"0xfef1b2dc9f48dcc68bf69020a563118e1563ab9a",3,2,5,71.4682244592246,3.84201629014907e-05,0.000119026437095081,"0xfef1b2dc9f48dcc68bf69020a563118e1563ab9a",11
"0x89fcb042d49e520b7bf1294bbd26f065b4531b99",2,7,9,40.0554986810158,3.85237691655752e-05,8.14204635619197e-05,"0x89fcb042d49e520b7bf1294bbd26f065b4531b99",79
"0x3e22130a6627995b19da2ea00cb5da4ba06d7866",2,2,4,6.45083864325807,3.80705828606236e-05,8.14204635619197e-05,"0x3e22130a6627995b19da2ea00cb5da4ba06d7866",58
"0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66",33,33,66,138.464040029991,3.84157350850909e-05,0.00130284494086734,"0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66",79
"0xcf1d56d6fa4f8a3404106ef4765c140546d1e5e3",3,4,7,13.7550174791796,3.81300999008617e-05,0.000123575081171948,"0xcf1d56d6fa4f8a3404106ef4765c140546d1e5e3",14
"0x45acfd8386faec75b44ae9c1450fc57c248f17df",1,1,2,2.70182028193419,3.21016981798337e-05,8.13474926886254e-05,"0x45acfd8386faec75b44ae9c1450fc57c248f17df",79
"0x40534e513df8277870b81e97b5107b3f39de4f15",1,1,2,2.70182028193419,3.21016981798337e-05,8.13474926886254e-05,"0x40534e513df8277870b81e97b5107b3f39de4f15",79
"0xca818ced6d2575dd417e5e928b024fd04cc81e69",1,1,2,2012,3.18562645344207e-05,8.13474926886254e-05,"0xca818ced6d2575dd417e5e928b024fd04cc81e69",11
"0xac1c487f78564dffb2c94d6f28edf04e18843004",2,2,4,7.7706435453812,3.84231153461923e-05,8.14204635619197e-05,"0xac1c487f78564dffb2c94d6f28edf04e18843004",4
"0xf2c16ae7887450ce0018cdbad26cfdbab183ffee",2,4,6,18.0507117861422,3.79809335713472e-05,8.14204635619197e-05,"0xf2c16ae7887450ce0018cdbad26cfdbab183ffee",11
"0xdce7fe83d93e0ce9666c8cf0c674c3e11b6de07d",2,5,7,21.4408825562583,3.83185806797716e-05,8.14204635619197e-05,"0xdce7fe83d93e0ce9666c8cf0c674c3e11b6de07d",8
"0x1a7e7eb38d1d2fcef4a39fb645e35560a82e4e1f",2,1,3,0.166666666666667,3.8918439443745e-08,8.20530576762308e-05,"0x1a7e7eb38d1d2fcef4a39fb645e35560a82e4e1f",17
"0xf1915aba3c55ba20258e6ad98760eece256eff28",1,1,2,2.70182028193419,3.21016981798337e-05,8.13474926886254e-05,"0xf1915aba3c55ba20258e6ad98760eece256eff28",79
"0x78c49a9ff270562f0aaea3e54c12d5841acdf599",2,9,11,42.5998776387823,3.85237691655752e-05,8.14204635619197e-05,"0x78c49a9ff270562f0aaea3e54c12d5841acdf599",79
"0x47a75d0609124920508b428cfd9d3f985a223505",2,2,4,9.02535589307108,3.79809335713472e-05,8.14204635619197e-05,"0x47a75d0609124920508b428cfd9d3f985a223505",11
"0x33ee1fa9ed670001d1740419192142931e088e79",1,1,2,1.95349738083513,3.79809335713472e-05,8.13474926886254e-05,"0x33ee1fa9ed670001d1740419192142931e088e79",11
"0x6ca3418499a2283710ef24f40205aae7beb428d0",3,5,8,0,3.79766064104512e-05,0.000263738147239616,"0x6ca3418499a2283710ef24f40205aae7beb428d0",7
"0x4d3e152aa1426ecb72c552bec5f2375f6327333f",3,3,6,0,3.79766064104512e-05,0.000207776065235735,"0x4d3e152aa1426ecb72c552bec5f2375f6327333f",11
"0xf87796d4b47a2d309b301e11b8e003d587b5efd5",1,3,4,5.86049214250539,3.79809335713472e-05,8.13474926886254e-05,"0xf87796d4b47a2d309b301e11b8e003d587b5efd5",11
"0xf934a6007ce301280f9017806c2e2a75ae92a303",2,2,4,4.25796559884565,3.71871629913354e-05,8.14204635619197e-05,"0xf934a6007ce301280f9017806c2e2a75ae92a303",4
"0x0800b5479e4e47e7caed7c5e9b74ec44d3f0606a",2,4,6,23.2769763737569,3.85237691655752e-05,8.14204635619197e-05,"0x0800b5479e4e47e7caed7c5e9b74ec44d3f0606a",79
"0xa0ef3d1ced8d9b5470a2b8c8764e58fad5d36db6",1,2,3,2014.95349738084,3.79881476979183e-05,8.13474926886254e-05,"0xa0ef3d1ced8d9b5470a2b8c8764e58fad5d36db6",11
"0xd486ed9451b524148c2c9cf688854d229eee3c5c",2,2,4,0,3.80807311500381e-05,0.000165621447625706,"0xd486ed9451b524148c2c9cf688854d229eee3c5c",79
"0xcfa4d61efaae8c9e0e885e422a93b14021125188",2,1,3,0.166666666666667,3.8918439443745e-08,8.20530576762308e-05,"0xcfa4d61efaae8c9e0e885e422a93b14021125188",17
"0x73084e4338a64d73180d039fae40a0e92b105f35",1,1,2,1.95349738083513,3.79809335713472e-05,8.13474926886254e-05,"0x73084e4338a64d73180d039fae40a0e92b105f35",11
"0xe64ddadbdbd11b21112107ac2d0cfb978bdacea7",4,2,6,4058.46232021475,3.79823761774537e-05,0.000161181054705109,"0xe64ddadbdbd11b21112107ac2d0cfb978bdacea7",11
"0x0f9dd659a63c1decfb8fa7582e8324e9f8673456",2,2,4,2,3.8918439443745e-08,8.14204635619198e-05,"0x0f9dd659a63c1decfb8fa7582e8324e9f8673456",10
"0x89645ea8c9b5b868b2a7db32f43a0c29f34ececb",2,3,5,80.228015828045,3.80083618396047e-05,0.000118953466221787,"0x89645ea8c9b5b868b2a7db32f43a0c29f34ececb",11
"0x839a1138aaf1be14bc3e1c151cf708dff1154c66",1,1,2,0,3.12910695287565e-05,8.13474926886254e-05,"0x839a1138aaf1be14bc3e1c151cf708dff1154c66",12
"0xcd8ff627d21a4d2a67fb10f849f2e3454770bcd1",1,1,2,0,2.69665345306475e-05,8.13474926886254e-05,"0xcd8ff627d21a4d2a67fb10f849f2e3454770bcd1",8
"0x5b2e846fed34400177ae8f46c3f4934b4388c8c7",1,2,3,5.40364056386837,3.21016981798337e-05,8.13474926886254e-05,"0x5b2e846fed34400177ae8f46c3f4934b4388c8c7",79
"0x6018887da486cdfed5baeebfbd1fbbb34f94c7ac",2,2,4,9.02535589307108,3.79809335713472e-05,8.14204635619197e-05,"0x6018887da486cdfed5baeebfbd1fbbb34f94c7ac",11
"0x1122fc18b45c26e76046a33bd16f8ad050e35cc6",1,1,2,1.95349738083513,3.79809335713472e-05,8.13474926886254e-05,"0x1122fc18b45c26e76046a33bd16f8ad050e35cc6",11
"0x88bb492695c05502cc2a7868fe4f4b5ccf1b1a75",2,2,4,3.75104636331557,3.26637269312429e-05,8.14204635619197e-05,"0x88bb492695c05502cc2a7868fe4f4b5ccf1b1a75",15
"0x09457fa22b7d56c93e7407d8a1587c2447316d55",4,7,11,45.6810144582233,3.8723667905824e-05,0.000197672545899477,"0x09457fa22b7d56c93e7407d8a1587c2447316d55",9
"0x7fe23b29085dbd51aa43b6000a38afb0f10712cb",8,6,14,0,3.80807311500381e-05,0.000397821107155849,"0x7fe23b29085dbd51aa43b6000a38afb0f10712cb",79
"0x103f3fa530ffcb3fb1ad3ab6489aea37007b81f7",2,2,4,0,3.8918439443745e-08,8.14204635619198e-05,"0x103f3fa530ffcb3fb1ad3ab6489aea37007b81f7",10
"0xaf616daba40f81b75af5373294d4dbe29dd0e0f6",1,3,4,5.86049214250539,3.79809335713472e-05,8.13474926886254e-05,"0xaf616daba40f81b75af5373294d4dbe29dd0e0f6",11
"0xcae46a7aec75320cb2c3ef014db0aca3ce612d68",2,8,10,33.5269063224713,3.80705828606236e-05,8.14204635619197e-05,"0xcae46a7aec75320cb2c3ef014db0aca3ce612d68",58
"0xae1be5b7de2a9b381ad0fc5b940c1830125fe020",1,1,2,0,3.1855249745158e-05,8.13474926886254e-05,"0xae1be5b7de2a9b381ad0fc5b940c1830125fe020",12
"0x399e0ae23663f27181ebb4e66ec504b3aab25541",1,2,3,4.65531766276932,3.80850820733519e-05,8.13474926886254e-05,"0x399e0ae23663f27181ebb4e66ec504b3aab25541",79
"0xbe8ff8364a6f536a843677b93e638ca2eacec68a",1,1,2,0,3.89261171785899e-08,8.13474926886254e-05,"0xbe8ff8364a6f536a843677b93e638ca2eacec68a",12
"0x719d46bf5e6fa7bb63025e40d802da2e3a133426",1,1,2,1.95349738083513,3.79809335713472e-05,8.13474926886254e-05,"0x719d46bf5e6fa7bb63025e40d802da2e3a133426",11
"0xfaff8ac0421d7579c81bb5b80f979849df81d4ee",1,1,2,0,3.20975766329642e-05,0.000113102806950665,"0xfaff8ac0421d7579c81bb5b80f979849df81d4ee",79
"0x0d1faf9cbea4b2422c0c7ae8668b519df359ed63",2,2,4,9.02535589307108,3.79809335713472e-05,8.14204635619197e-05,"0x0d1faf9cbea4b2422c0c7ae8668b519df359ed63",11
"0xf8e63ce2b3c53a8fe9a014e3468c89ad3c321c0a",1,1,2,2.5006177829532,3.23279345682604e-05,8.13474926886254e-05,"0xf8e63ce2b3c53a8fe9a014e3468c89ad3c321c0a",79
"0x283d37e46f7817610fa03fe8ece875a2897a8df9",2,4,6,18.0507117861422,3.79809335713472e-05,8.14204635619197e-05,"0x283d37e46f7817610fa03fe8ece875a2897a8df9",11
"0x21a5805f639ea222df1900aff8aaa0530d63a05b",2,4,6,15.5412870907624,3.84231153461923e-05,8.14204635619197e-05,"0x21a5805f639ea222df1900aff8aaa0530d63a05b",4
"0xcb114805b901f7a9c38d5675272ef26459a7d805",5,4,9,0,3.80807311500381e-05,0.000240265185130724,"0xcb114805b901f7a9c38d5675272ef26459a7d805",79
"0x751876fea4048761bd9a1fdd1bbc4cbd66e147ee",2,3,5,12.2833214919167,3.84231153461923e-05,8.14204635619197e-05,"0x751876fea4048761bd9a1fdd1bbc4cbd66e147ee",4
"0x7dd2af112f35c7aac95cde8cfa7c4cdb485e304f",3,3,6,2004.90834332244,3.84245917387128e-05,0.000107975598614195,"0x7dd2af112f35c7aac95cde8cfa7c4cdb485e304f",4
