"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1410057293014708224","https://twitter.com/banklessDAO/status/1410057293014708224","Grinding the 9-5? Break free. Make $BANK

https://t.co/PUrkMQRM48","2021-06-30 02:07 +0000","2670.0","156.0","0.058426966292134834","8.0","1.0","26.0","13.0","74.0","0.0","34.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410004964303310852","https://twitter.com/banklessDAO/status/1410004964303310852","@DheerajShah_ We even have POAPs for attending. Some of our members wear their vulnerabilities with pride. THIS is culture!
https://t.co/K6smwDP5Pp","2021-06-29 22:39 +0000","303.0","4.0","0.013201320132013201","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410004395362852865","https://twitter.com/banklessDAO/status/1410004395362852865","@DheerajShah_ @thegoodnunes Fuck yeah","2021-06-29 22:36 +0000","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409979823250984966","https://twitter.com/banklessDAO/status/1409979823250984966","@DheerajShah_ @thegoodnunes Eventually, it would be great if DAOs could provide healthcare coverage. Right now we have a peer mental health support group with psychiatrists, therapists, and social workers present. But there are no explicit therapeutic relationships in place yet.","2021-06-29 20:59 +0000","1010.0","11.0","0.01089108910891089","2.0","2.0","2.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409920333277282314","https://twitter.com/banklessDAO/status/1409920333277282314","Our new show Crypto Sapiens is LIVE with @UBIpromoter and @humptycalderon. Join in the #MembersOnly stage channel on Discord and have your questions answered.","2021-06-29 17:02 +0000","2069.0","36.0","0.017399710004833254","4.0","0.0","11.0","8.0","0.0","0.0","13.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409904646546726916","https://twitter.com/banklessDAO/status/1409904646546726916","Kami adalah komunitas terdesentralisasi yang mendorong adopsi dan kesadaran akan sistem uang bankless seperti Ethereum, Bitcoin, dan DeFi melalui media, budaya, dan pendidikan.

#gobankless https://t.co/WF6r0K3AV4","2021-06-29 16:00 +0000","1686.0","51.0","0.030249110320284697","0.0","0.0","9.0","7.0","0.0","1.0","27.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409886427404439559","https://twitter.com/banklessDAO/status/1409886427404439559","I'm sure as hell not landing in Centralization Harbor. Where would you go first? https://t.co/HHi2XagQZD","2021-06-29 14:48 +0000","4354.0","92.0","0.021129995406522738","5.0","5.0","35.0","0.0","0.0","0.0","47.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409883546110640136","https://twitter.com/banklessDAO/status/1409883546110640136","2.5 hours. You seriously don't want to miss this. Fat knowledge drops. https://t.co/WBU9qAEKRe","2021-06-29 14:36 +0000","2862.0","24.0","0.008385744234800839","2.0","0.0","9.0","1.0","0.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409694414285406211","https://twitter.com/banklessDAO/status/1409694414285406211","TOMORROW 

We're hosting an introduction to DAOs and DAO governance with @UBIpromoter - an active member of @GitcoinDAO, @TheLAOOfficial and others 🔥 

Starts at 1pm EDT in the Bankless DAO Discord. 

Available for members only 👀

Full brief:
https://t.co/4dh5jlkH4i","2021-06-29 02:05 +0000","6937.0","171.0","0.024650425255874298","8.0","1.0","34.0","25.0","45.0","0.0","58.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409615810151161861","https://twitter.com/banklessDAO/status/1409615810151161861","Bankless DAO members get the front row seat to the action via our private Zoom room with the hosts and guests. The only comment section that matters! https://t.co/m20jyngWQv","2021-06-28 20:52 +0000","3138.0","39.0","0.0124282982791587","1.0","2.0","14.0","2.0","0.0","0.0","20.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409542205342167050","https://twitter.com/banklessDAO/status/1409542205342167050","BanklessDAO - это децентрализованное сообщество единомышленников работающих над популяризацией независимых от банков финансовых систем вроде Ethereum, Bitcoin и DeFi через культурный и образовательный контент

#gobankless https://t.co/ichCQSRT7i","2021-06-28 16:00 +0000","1682.0","41.0","0.02437574316290131","1.0","0.0","7.0","4.0","0.0","1.0","20.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409529318460559360","https://twitter.com/banklessDAO/status/1409529318460559360","Omelette du fromage https://t.co/g3F4JVXWTl","2021-06-28 15:09 +0000","3279.0","44.0","0.013418725221103996","1.0","4.0","19.0","1.0","0.0","0.0","19.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409510696715526153","https://twitter.com/banklessDAO/status/1409510696715526153","Find a better crypto tik tok. Oh wait, you can't. @firequills 
https://t.co/KH8kElq1rT","2021-06-28 13:55 +0000","1613.0","46.0","0.02851828890266584","1.0","0.0","7.0","6.0","22.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409496938882514950","https://twitter.com/banklessDAO/status/1409496938882514950","Bankless DAO Weekly Rollup #8

THE FRENCH PODCAST!!
https://t.co/q3Y66r2d74

@BanklessDAOfr
#gobankless https://t.co/VfzLiL73Nw","2021-06-28 13:00 +0000","5309.0","62.0","0.011678282162365794","7.0","0.0","13.0","8.0","16.0","0.0","16.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409309694389329923","https://twitter.com/banklessDAO/status/1409309694389329923","What would you name your DAO band?

I'll start. Systems of a DAOwn","2021-06-28 00:36 +0000","7523.0","378.0","0.050245912534892995","7.0","33.0","68.0","13.0","0.0","0.0","257.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409149583175950338","https://twitter.com/banklessDAO/status/1409149583175950338","Vi är ett decentraliserat community som driver medvetenhet och användandet av finansiella system utan banker. Såsom Ethereum, Bitcoin och DeFi genom media, kultur och utbildning.
#gobankless https://t.co/UBdqIGRb9r","2021-06-27 14:00 +0000","2086.0","39.0","0.018696069031639503","3.0","0.0","7.0","7.0","0.0","1.0","19.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408883477836140545","https://twitter.com/banklessDAO/status/1408883477836140545","@B33Fbank @Crypto_Texan @indexcoop @BanklessHQ @TrustlessState @RyanSAdams @0xJoshuaSL @Abv_Avg_Joe @nanexcool @DocumentingIC Late July! We'll have lots of content to help you get in $BED with us 😘","2021-06-26 20:22 +0000","6826.0","81.0","0.011866393202461177","1.0","2.0","12.0","8.0","0.0","0.0","58.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408855130557014024","https://twitter.com/banklessDAO/status/1408855130557014024","""FOMO the Ape"" will run for 24h on auction at @rariblecom starting from 0.1ETH! 
The ""Bankless Starship"" will run for 24 hours before burning the supply. You can have it for only .01 eth! 
@BanklessDao @BanklessHQ @cedricfangeat
https://t.co/ldTmVUVjJn https://t.co/9w4iw1BlZd","2021-06-26 18:30 +0000","14800.0","396.0","0.026756756756756758","9.0","2.0","44.0","31.0","99.0","0.0","108.0","0.0","0","0","0","0","0","2516","103","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408827169820786695","https://twitter.com/banklessDAO/status/1408827169820786695","But most importantly, have fun and be kind.","2021-06-26 16:39 +0000","1616.0","20.0","0.012376237623762377","2.0","1.0","16.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408826989855887364","https://twitter.com/banklessDAO/status/1408826989855887364","Any DAOs #1 strength will always be community led growth.

Flip the ownership model. Own the means of production. Value your own labor, not just its market price. Make friends, build support, grow together. #gobankless","2021-06-26 16:38 +0000","2743.0","72.0","0.026248632883703972","7.0","1.0","34.0","8.0","0.0","5.0","17.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408787221289779204","https://twitter.com/banklessDAO/status/1408787221289779204","Siamo una comunità decentralizzata che promuove l'adozione e la consapevolezza di un sistema economico BANKLESS come Ethereum, Bitcoin e DeFi attraverso i media, la cultura e l'istruzione
#gobankless https://t.co/k5Gd1xIHgJ","2021-06-26 14:00 +0000","1683.0","21.0","0.012477718360071301","1.0","0.0","4.0","3.0","0.0","0.0","10.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408777274963464195","https://twitter.com/banklessDAO/status/1408777274963464195","Weekly Roundup #8 🔥

- Season 1 proposal has passed. Mark your 🗓️ for July 1st
- Fascinating breakdown of our first @coordinape round
- Weekly talks hosted by @humptycalderon, starting with @UBIpromoter 
- Writers Guild has opened submissions for blogs!

https://t.co/hrZ1GQ0br4","2021-06-26 13:20 +0000","4243.0","92.0","0.021682771623851047","7.0","0.0","18.0","14.0","34.0","0.0","19.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408759213690654720","https://twitter.com/banklessDAO/status/1408759213690654720","Under 6 hours left! Don't FOMO on FOMO. Place your bid https://t.co/dTJENK2vZc","2021-06-26 12:09 +0000","2504.0","24.0","0.009584664536741214","1.0","1.0","8.0","2.0","0.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408758884727144461","https://twitter.com/banklessDAO/status/1408758884727144461","@CPop06345621 This is probably not helpful, but it's really up to you. Some people leave shirts in their packages as a collectible, others wear them!","2021-06-26 12:07 +0000","30.0","2.0","0.06666666666666667","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408710045022445570","https://twitter.com/banklessDAO/status/1408710045022445570","FOMO the Bankless Ape 
From talented  3D artist @cedricfangeat 
FOMO is the smartest Ape around, everyone laughed at him when he started buying bitcoin and ETH back in 2017… now he laughs at those wallets. NFT Now available in a timed auction in
https://t.co/ldTmVUVjJn https://t.co/dskDMVWFDz","2021-06-26 08:53 +0000","2077.0","61.0","0.029369282619162253","4.0","1.0","11.0","4.0","8.0","0.0","19.0","0.0","0","0","0","0","0","14","14","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408553793600507904","https://twitter.com/banklessDAO/status/1408553793600507904","Sale ends in just under 9 hours. Midnight PDT. #breakupwithyourbank https://t.co/41LMqQxLQl","2021-06-25 22:32 +0000","3018.0","50.0","0.01656726308813784","3.0","1.0","16.0","3.0","0.0","7.0","20.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408553610271678473","https://twitter.com/banklessDAO/status/1408553610271678473","@quesnel_john @TheMetaFactory @twistedvacancy rekt","2021-06-25 22:32 +0000","101.0","5.0","0.04950495049504951","0.0","0.0","0.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408490806177112074","https://twitter.com/banklessDAO/status/1408490806177112074","@cedricfangeat @rariblecom It's been a pleasure working with you!","2021-06-25 18:22 +0000","359.0","8.0","0.022284122562674095","2.0","1.0","2.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408487429963763716","https://twitter.com/banklessDAO/status/1408487429963763716","Drop #2 is ~Bankless Starship: Heart of ETH~ The Bankless Starship 🚀 drops as an open edition of 1,000 pieces at only .01 ETH. The remaining pieces being burned 48 hours after the drop! 

Own this legendary piece of history before we burn:
https://t.co/kwkCbaxRfe","2021-06-25 18:09 +0000","1889.0","130.0","0.06881948120698782","2.0","0.0","20.0","7.0","93.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408487427598127110","https://twitter.com/banklessDAO/status/1408487427598127110","Drop #1 is ~FOMO the Bankless Ape~ starting at a 1 $ETH minimum bid and only up for 24 hours! FOMO has been fomo’ing into $ETH &amp; $BTC since 2017. Place your bid on @rariblecom here:
https://t.co/ouAHKciUhC https://t.co/7O1DNyua5d","2021-06-25 18:09 +0000","24203.0","319.0","0.013180184274676692","3.0","2.0","14.0","5.0","85.0","0.0","65.0","0.0","0","0","0","0","0","3055","145","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408487383687909380","https://twitter.com/banklessDAO/status/1408487383687909380","This week’s @BanklessDAO Weekly NFT Showcase, features @CedricFangeat! 

We’re dropping 2 pieces, “FOMO the Bankless Ape” 🐵 and the “Bankless Starship: Heart of ETH” 🚀 Details below 👇","2021-06-25 18:08 +0000","3761.0","79.0","0.02100505184791279","6.0","2.0","19.0","11.0","1.0","0.0","40.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408443911589314563","https://twitter.com/banklessDAO/status/1408443911589314563","We're live 🔥 Community Call #7 - Don't miss all the Guild Updates and S1 Alpha!

https://t.co/MOxqbuqcF5","2021-06-25 15:16 +0000","2725.0","45.0","0.01651376146788991","4.0","1.0","16.0","2.0","15.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408424879595077633","https://twitter.com/banklessDAO/status/1408424879595077633","Nous sommes une communauté décentralisée qui favorise l'adoption et la sensibilisation aux systèmes monétaires bankless (sans banque/débancarisés) comme Ethereum, Bitcoin et la DeFi, par le biais des médias, de la culture et de l'enseignement.
#gobankless https://t.co/a30UxeqQqJ","2021-06-25 14:00 +0000","2587.0","84.0","0.03247004252029378","5.0","2.0","16.0","17.0","0.0","1.0","36.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408242021849047044","https://twitter.com/banklessDAO/status/1408242021849047044","A rising tide lifts all boats. https://t.co/NQkL0N5TWL","2021-06-25 01:53 +0000","2808.0","40.0","0.014245014245014245","2.0","0.0","23.0","3.0","0.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408189829851009030","https://twitter.com/banklessDAO/status/1408189829851009030","Four more votes until 500 total! 

https://t.co/QxII39X8Qz","2021-06-24 22:26 +0000","1531.0","104.0","0.06792945787067277","1.0","1.0","7.0","1.0","66.0","0.0","28.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408179650757599234","https://twitter.com/banklessDAO/status/1408179650757599234","Doo doo doo doo, nothing to see here folks. https://t.co/majnRdLcla","2021-06-24 21:46 +0000","2217.0","28.0","0.012629679747406405","2.0","0.0","13.0","1.0","0.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408142924660064257","https://twitter.com/banklessDAO/status/1408142924660064257","I'm ashamed to say that it took me this long to understand EIP1559. Props to @banklesscz and @humptycalderon for making crypto easy to understand!

https://t.co/IiYmp5hrQm","2021-06-24 19:20 +0000","2796.0","193.0","0.0690271816881259","6.0","1.0","31.0","31.0","36.0","0.0","56.0","0.0","3","0","0","0","0","29","29","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408133776971026435","https://twitter.com/banklessDAO/status/1408133776971026435","CT, BanklessDAO needs your help. What wallet has the best UX for crypto newbies? Preferably with a fiat onramp. (Does this have to do with $BED 🛏️Index? Hmmm.....) 🙏","2021-06-24 18:43 +0000","16506.0","684.0","0.04143947655398037","12.0","27.0","53.0","48.0","0.0","0.0","544.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408103333815062536","https://twitter.com/banklessDAO/status/1408103333815062536","Cracking a cold one with the boys in London. Peep the @Uniswap shirt 👀 https://t.co/XFgLmDcdtZ","2021-06-24 16:42 +0000","3172.0","469.0","0.1478562421185372","1.0","3.0","31.0","32.0","0.0","0.0","93.0","0.0","0","0","0","0","0","309","309","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408103000720162823","https://twitter.com/banklessDAO/status/1408103000720162823","@MrsBadgerface @zashtonEth @coordinape It's also incredibly fun to see the social graph of allocations in real time. Also the psychological aspect of a community of peers deciding compensation and not an arbitrary leader/group.","2021-06-24 16:41 +0000","84.0","8.0","0.09523809523809523","0.0","1.0","3.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408062467645739016","https://twitter.com/banklessDAO/status/1408062467645739016","Somos una comunidad descentralizada que impulsa la adopción y el conocimiento de los sistemas de dinero sin bancos como Ethereum, Bitcoin y DeFi a través de los medios, la cultura y la educación
#gobankless https://t.co/CQ3ADDzyIX","2021-06-24 14:00 +0000","1980.0","46.0","0.023232323232323233","4.0","0.0","11.0","4.0","0.0","1.0","20.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407820828155252736","https://twitter.com/banklessDAO/status/1407820828155252736","@banklesscz Oh, too late, we solved MEV.","2021-06-23 22:00 +0000","68.0","7.0","0.10294117647058823","0.0","0.0","3.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407819646041047040","https://twitter.com/banklessDAO/status/1407819646041047040","If you believe colonialism is a past problem, you're not paying attention. https://t.co/vDkFtvvJKP","2021-06-23 21:55 +0000","2534.0","29.0","0.011444356748224152","0.0","0.0","13.0","2.0","0.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407819499252879368","https://twitter.com/banklessDAO/status/1407819499252879368","With all that's happening in the DAO, it may be worth going back to daily Twitter updates 🤔","2021-06-23 21:54 +0000","2957.0","124.0","0.04193439296584376","4.0","5.0","33.0","21.0","0.0","0.0","61.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407740249430757378","https://twitter.com/banklessDAO/status/1407740249430757378","Last chance to collect a BanklessDAO Ultra Sound Bat! We will burn the remaining copies tomorrow at 2pm EST!

Ultra Sound Bat 🦇🔊 created by @Satoshis_Mom 
https://t.co/cEdV6MRZNt https://t.co/H4w9sHQFKI","2021-06-23 16:40 +0000","10383.0","344.0","0.03313107964942695","6.0","0.0","21.0","24.0","155.0","0.0","100.0","0.0","0","0","0","0","0","1239","38","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407714922637807617","https://twitter.com/banklessDAO/status/1407714922637807617","Jsme decentralizovaná komunita zaměřující se na adopci a povědomí o nebankovních peněžních systémech, jako je například Ethereum, Bitcoin a DeFi, prostřednictvím médií, kultury a vzdělávání.
#gobankless https://t.co/A62ahOM2r9","2021-06-23 14:59 +0000","2419.0","73.0","0.030177759404712692","4.0","1.0","11.0","13.0","0.0","0.0","42.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407692415511797760","https://twitter.com/banklessDAO/status/1407692415511797760","https://t.co/KH5WBpknmj","2021-06-23 13:30 +0000","3732.0","115.0","0.030814576634512324","6.0","0.0","49.0","4.0","2.0","0.0","18.0","0.0","0","0","0","0","0","36","36","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407419361325948929","https://twitter.com/banklessDAO/status/1407419361325948929","Come join us in a half hour! https://t.co/aESOk1AYLq","2021-06-22 19:24 +0000","2538.0","30.0","0.01182033096926714","1.0","0.0","9.0","4.0","0.0","0.0","16.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407369972855230468","https://twitter.com/banklessDAO/status/1407369972855230468","@FewtureFinance 😬","2021-06-22 16:08 +0000","66.0","5.0","0.07575757575757576","0.0","1.0","0.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407369874872188928","https://twitter.com/banklessDAO/status/1407369874872188928","@danilolb @RibonDapp This is very much needed.","2021-06-22 16:08 +0000","71.0","6.0","0.08450704225352113","0.0","1.0","1.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407369389297520658","https://twitter.com/banklessDAO/status/1407369389297520658","Must read thread on the state of Bankless DAO 

🔥🔥🔥 https://t.co/uvmGkI0t6L","2021-06-22 16:06 +0000","2680.0","45.0","0.016791044776119403","3.0","0.0","13.0","6.0","0.0","0.0","23.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407346398677327890","https://twitter.com/banklessDAO/status/1407346398677327890","How did you get involved in crypto? #shareyourstory below 👇","2021-06-22 14:35 +0000","4116.0","175.0","0.04251700680272109","5.0","18.0","25.0","13.0","0.0","4.0","110.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407314973039136768","https://twitter.com/banklessDAO/status/1407314973039136768","@Victor928 @BanklessHQ @AlphaWallet @thegoodnunes @dhannte Good callout. We have our first coordinated meeting today. We'll bring it up!","2021-06-22 12:30 +0000","65.0","2.0","0.03076923076923077","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
