address,choice,balance,timestamp,dateUtc,authorIpfsHash
0xAEab2C097bd7a9e5Dbd83fEba500Aa56fB0C5930,1,36716.05504424674,1631855476,"Fri, 17 Sep 2021 05:11:16 GMT",QmZWcjNkjthybE5UuibP7FJvSiuZV5d9NKyEZy6mpoQ6bN
0xFBe3eC3701AD36F20dd2597a810eEe182758cc9d,1,10637.240273266398,1631855530,"Fri, 17 Sep 2021 05:12:10 GMT",QmfLBWctZnLE8QzR7iY4yTUxvKsRpJqe6eMBNhYVijaEwY
0x23Ad8FC2C503759B2e46Cc1002DAd07220B4bc83,1,4213.01162866,1631855864,"Fri, 17 Sep 2021 05:17:44 GMT",Qmaby3Vk64K6DXaCbTfdTXcCzi1WP9Ernr8Fw2LyUH6kDY
0xF7ed16F91c0a860ddf4AEf6172380aA5DeA9C791,2,1404.33720955,1631855920,"Fri, 17 Sep 2021 05:18:40 GMT",QmTw3CDLVYuhnqqEGGRz9NeVv5EoLsj6RTLQHmfjEj8TEg
0x2C55a79a6B9ba1f1A2c9e34A49687Cb807e1bd02,1,1382.35388717,1631856068,"Fri, 17 Sep 2021 05:21:08 GMT",Qme79xP13mduZ8BvtYwKSMU7ZE7KQ3tZBL8DsYcycugeet
0x0F46540678c7e6D2eF983B382CC07Fa815AB148c,1,35460.90565152699,1631856116,"Fri, 17 Sep 2021 05:21:56 GMT",QmcH1qyxCbFBabVAifEqkwTiWiNZYLqcZ8VZdToPyRgvYC
0x0331B72fa2Fb9500aeFDf4A5870A67D8d01c13b4,1,1268.84916542,1631856214,"Fri, 17 Sep 2021 05:23:34 GMT",QmUp9SgWLs1XMFrDHyZrnXZFexsPmETrmK9jt4VU1nxGGQ
0xa4e3A720D3Bc466309A4D485BA7c11e9fd32d8EB,1,1184.81942947,1631857010,"Fri, 17 Sep 2021 05:36:50 GMT",QmbTivAvdQCofDaJK5Y17xdNEzL6eKsEaYpCGdGmTAKRG1
0x806CbCa3F3AC3CfA75eA4838433cAe969935B06B,1,789.87961965,1631857077,"Fri, 17 Sep 2021 05:37:57 GMT",QmZohHHSkuCSj6p8mwFNjAsL4MuRMUwGUqiwjSt2GhBc3B
0xd85c5377aE75553D1fB84c5ECC48cD10ae7603Af,1,52605.28742204,1631857764,"Fri, 17 Sep 2021 05:49:24 GMT",QmaBHaizkxcyYoTPMZx7WD3fPbpJWkEtrkututvWRVoKW1
0x3eC25DBBF90468979c25b45D9F76aBAAA59dFCa2,1,1416.10425146,1631858449,"Fri, 17 Sep 2021 06:00:49 GMT",QmfETMZLaeUnhSjL77HZp8ft5DQ5GkXtGjhk9KBtMdvgmo
0xEEE5BcCE0acE416728C73a562Ec06e97B0ACE96A,1,35275.34862666706,1631859330,"Fri, 17 Sep 2021 06:15:30 GMT",Qmc63nvmN7N8buYaKNFcX8zWErYdjEu9BzpXoxSfZ371Wp
0xAEECD8471dC7D1D9a8745916b79e1091617d86Cb,1,52605.28742204,1631860371,"Fri, 17 Sep 2021 06:32:51 GMT",QmaAhE7DWdaFJRKX1mk366RRGHThVcNK9quP54mVPxtKCG
0x6916683aB95b955bb73caF8BAB92700a2469d758,1,35082.15827286132,1631861846,"Fri, 17 Sep 2021 06:57:26 GMT",QmRmEy8gbvwpcPprYv2QHUkyVUNUEjSHw666dnDCEcvAa1
