address,choice,balance,timestamp,dateUtc,authorIpfsHash,choice.2
0x5115B48202Ac64B338CfB7a991eC394a7508c54B,2,150974.27622800999,1620759777,"Tue, 11 May 2021 19:02:57 GMT",QmbD9JpNmoHqiuKTFN15ZjCzijCkL6znkjHQkio2dgxPEN
0x0b0e6e7235d67E35EA8D736766088A28C1985aFC,1,37422.03742204,1620759813,"Tue, 11 May 2021 19:03:33 GMT",QmVRgy2RJ3BGVmrSDr8zmHzsSz7FKNvZfAE6V1Pt83MynL
0xA7CbE59f4f6A39AcE67defE064a1cCF4d3588D4c,2,126974.27622801,1620759827,"Tue, 11 May 2021 19:03:47 GMT",QmWWfTjfcbEoCL4WoJVeEMXm3xyJDoNnbiKfLgrV2hZgvH
0x4dd1cacB51E38B5BDfb400c7Da828181B3c12AA0,1,37422.03742204,1620759845,"Tue, 11 May 2021 19:04:05 GMT",QmdYyLLv6CmWgqBw5rFj65oFikj4ysejYrynh4Bwtaj9V2
0xB64943f4F26D837cEEAc96CAE86d1bAB23A3414d,1,318728.6625082793,1620759909,"Tue, 11 May 2021 19:05:09 GMT",QmfKsdMjoZTyGnDVuHaBpBemfYeGGC6Pr5CaoFcMLgK86j
0x02B5E3987A3c0F92C9beD607dD2A6b99725d3e10,1,37422.03742204,1620759910,"Tue, 11 May 2021 19:05:10 GMT",Qmf18LUTiPWehNodzAPcwyTNaBZaMndqDPCQjcaAfjNSp8
0x8F1093bB83b22fF3FA34a89aB47E398CaA8918d5,1,40000,1620759922,"Tue, 11 May 2021 19:05:22 GMT",QmUn16Ccr2HubkvJ6VUFbp7ac2SsYiQaPsVGtNDXpdogwy
0x80FD264D44712FEf8771675Cea1bF24656c6B37C,1,37422.03742204,1620759928,"Tue, 11 May 2021 19:05:28 GMT",QmXvVH6rYxVt2Z8nNWF5TTSTamcVGuGV9XmAGt6oqTyGq3
0x6a58e5864E0fc7dA7489cA3A9613C3492b2A9842,1,37422.03742204,1620759989,"Tue, 11 May 2021 19:06:29 GMT",QmUj3ZfbWaaAy7VXvmNLLM4aFJtFZSML7BR9FXdetbS8BN
0x3839AcF1ee7699D1F46b1BE840D8aD8317FDf757,1,155000.00070179,1620760009,"Tue, 11 May 2021 19:06:49 GMT",Qma8wJ5JoNoLw3reA7Crgy83Ex6ac8ajuF35C7tmg8kGUq
0xd5B3988eD0AB5ec375E51bB6fd10e205cEC16A2E,2,130923.67432624,1620760027,"Tue, 11 May 2021 19:07:07 GMT",Qmf8GdE7EnUDc8A1ToRBRsq7TomSWxXyUtpYFpH32BqYdF
0x06Dc0CBF44EED256C5975210095be703504a4541,1,48480.35209708,1620760027,"Tue, 11 May 2021 19:07:07 GMT",QmcXnQeAM6Mo5fVko6nsSgXnL4G2gZSZUKYsq4Aj1opEHu
0x01AF3c7876A53D77e91e86735006141261d217e5,2,62052.238805969995,1620760028,"Tue, 11 May 2021 19:07:08 GMT",QmWbxDWCRTjHV9cJCEtMSrN37m6dnmXWi84RUPRzpUa7w3
0xDD0Ae472337D8b3E63a60FceD8ae4BE36093598f,2,126974.27622801,1620760075,"Tue, 11 May 2021 19:07:55 GMT",QmSwUFpPRMczQ4BLe5igZqn9uRZrs2QH3uiyq79zaneyhw
0xb9d9Bd444bAe05A99B839D9431a9647DC52d1ed8,1,126974.27622801,1620760110,"Tue, 11 May 2021 19:08:30 GMT",QmTLgBxaFirdABwyCWJcyN6ma3ZSGh7QDZCzfyKAq1YLbe
0x1d8eAe1014Bf33357E7a10B4428D57cFeD07ddf8,1,84621.9234046629,1620760110,"Tue, 11 May 2021 19:08:30 GMT",QmUUQvTMyjn4Ru3TpNLUAKqAZyCJ3XsB6GLY7qy7V69N9F
0xB98BB93a2dC967546AbdA3a0226813B25D9A85C7,1,39318.60116027,1620760118,"Tue, 11 May 2021 19:08:38 GMT",QmPZKgqMjQizJKYmzPeMx5w1r9WY4XCiUp5fywF92eZzYe
0x8f9662a896ab04c5e137310F14aB898fa4F33EE7,1,37422.03742204,1620760123,"Tue, 11 May 2021 19:08:43 GMT",Qmcisi1XKnamkk4fY6rC9mgAuMRTTMEp59BRX71T4SbqEK
0xDFE7ad3E0cc6fb0798e66C67C72927C49fc42478,2,166765.95250898998,1620760143,"Tue, 11 May 2021 19:09:03 GMT",Qmf3zvK9da2NQTnk6WCKTgcMKcT2xuAQits14aVmytBYid
0x73B04F837595EE4915f6966B667935b1032BCdB3,1,40000.000228009994,1620760157,"Tue, 11 May 2021 19:09:17 GMT",QmSvr6hYyzHYKsTG2uYrmPvw8jE9LbyZrGgM869WW23x1v
0x500F736F569b801e12cbdD5D8116EA0717512520,1,37422.03742204,1620760158,"Tue, 11 May 2021 19:09:18 GMT",QmchD5bgSUMc8vEiPziQrcvzVrZ1oAbscZ8wvHQmEHhxJF
0xCce1063EA4D63dF3fAEbb9AA72d2f789e00Fa245,1,37422.03742204,1620760190,"Tue, 11 May 2021 19:09:50 GMT",QmNx6Z6HefDgbWAJRfGu9Ug6Q8SQcqjGagS9XwRAD6xaDo
0x3E6D5e8f46f268a2509Ee91Bc5fe6d377000C5fb,2,126974.27622801,1620760193,"Tue, 11 May 2021 19:09:53 GMT",QmPxjmQCXosRQN7MjxHwAd81zJcLHUy1WYaGSbmUJPt736
0x5Db78e0CBe1c8c6c113A08C1A92C6F16c0200ee6,1,37422.03742204,1620760193,"Tue, 11 May 2021 19:09:53 GMT",QmQd2UaSfGaPue7itn6z7KmYagFMM3GuS4qb7jWNzBCFF6
0xe64DdADBDBD11b21112107Ac2d0cfB978bdaCeA7,2,38598.970580244364,1620760270,"Tue, 11 May 2021 19:11:10 GMT",QmXDnfK8ha8XJwGbYR68HwFh295tcj3kC1PQ5zHtd2tRMZ
0xBB8FB8fE5198f25D117C0e7B1b9C8260CB19C3C0,1,3949.39809823,1620760318,"Tue, 11 May 2021 19:11:58 GMT",QmWYCS2UyARG6fii8Kji5kHRKPcmZPji1pvSccqwhnPb81
0xe62E93A401A5B7E312017eE002aBB240cdaF3125,2,37422.03742204,1620760325,"Tue, 11 May 2021 19:12:05 GMT",QmbhyR7KcqjqJg5TYo4gSrECU4mJRwXHF9JNzVPAbm7Jui
0x31562D5959b37E39702c0F94D06EF155489d9359,1,35000,1620760329,"Tue, 11 May 2021 19:12:09 GMT",QmVs9jtMfVpKpH9rnKLNmMCm5qPDBDqNtBWYTdkaMYGWHq
0xe5C29f92E742e9aC213f2737dbE1BeB6ab259832,1,37422.03742204,1620760335,"Tue, 11 May 2021 19:12:15 GMT",QmcdbA2JpGyVPRFvLQkbpBHNdaEFpviu8dhLthv2QAJFmK
0x6D2c2D57d49B015847a4A48ebB143138a5d7A455,1,357.4354085548177,1620760346,"Tue, 11 May 2021 19:12:26 GMT",QmfYrYYeDrjGeUJYKPT8YcBa6STQUakrNRDf9UXfUKHS3d
0xc6317E94699C7F4b10Ff27B4d16fF90aa0A95bc6,1,37422.03742204,1620760362,"Tue, 11 May 2021 19:12:42 GMT",QmY5S3FcYqah5NH3WZsmzVNkhbX8j7hdGBbDWtLcCUfcAS
0x170C3D36B7b6Fa957C8b454C416F66c4085971c7,1,37422.03742204,1620760363,"Tue, 11 May 2021 19:12:43 GMT",QmU1ffCYRpfr8cTMgPYUCxuAaDJeS9WRwhRzSBGKhWduKW
0x66Fb20F5d6a4ea8b1AeD0b23a36fD80BeF7A33c2,1,37422.03742204,1620760390,"Tue, 11 May 2021 19:13:10 GMT",QmNcDu4NwszCxsNtUQ2Dbi8VUqeP7Pq18SLiEQrogExTXU
0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,1,30000,1620760421,"Tue, 11 May 2021 19:13:41 GMT",QmVXo4DYVVLZ83nsGcJ2KgbvbePiLuA3wcQTH2nPrzhUhe
0x87Ec261ba759ca3d66Fcd8199F6FB9B36dc4BAdd,1,126974.27622801,1620760446,"Tue, 11 May 2021 19:14:06 GMT",QmaHodbmHzJGfihu8hy3QyPGhAGcTFe3ewkwkAAddU1ee2
0x915bEf8030c3F6e992522aB9Fb714FFE6c30156c,1,43444.97131981576,1620760483,"Tue, 11 May 2021 19:14:43 GMT",QmXhKfYR4zxxuzJaZKn5FoSMGZAEnrMLTRqyxYyREXRCFP
0xAFa6F7A00e089059DB60268ad230aF5e311C440c,2,126974.27622800999,1620760507,"Tue, 11 May 2021 19:15:07 GMT",QmSg8S8prVjQ8UmnN4xuyHWwVHE5mnbxKzAhb4HGY5QoyK
0xDC6DBB867dc979E8c0273885FD3290bB12c483CB,1,37422.03742204,1620760528,"Tue, 11 May 2021 19:15:28 GMT",QmWr3LYbdnAkCP8ncQbHhTRm4hm9rswVsymsQz14pkmBMr
0xC01bD2652D1BF7A346f98733a9CCA0fFAfC10EAe,2,389694.2992631957,1620760547,"Tue, 11 May 2021 19:15:47 GMT",QmeNxb8GEhJDMbf2zc4Lsbhmt98SubXmCpVp6T7aWpXf5z
0x1B4BcCA2636F7106207813f9E07D80d861BaA705,1,37422.03742204,1620760590,"Tue, 11 May 2021 19:16:30 GMT",QmdnQdxvzrJHWTCaDLpEFaWELaQLiiaCTS2djLCsLqtThW
0x640619Af8b2820E0b1F7eac15D0b769A78225715,2,37422.03742204,1620760609,"Tue, 11 May 2021 19:16:49 GMT",QmSmuJ5veG8xsjxVCU21bBcuqaJTqN3JkwP4SAgtRRywxY
0x51EC15594230DDf21A7EA5A4aC392BB8Dbda527E,1,35000.03742204,1620760625,"Tue, 11 May 2021 19:17:05 GMT",QmZDLV9kVJCvoh7odugXzZCrUKM76GAexojyuty1BdrWFk
0x1B3cD68B2fcea1E02B12bFcb83C7F167df55283c,1,99922.03742204,1620760637,"Tue, 11 May 2021 19:17:17 GMT",QmNwDtR2FMUnCCFvpek1yspiQ1NPLZAVbiH1ZCt435ekmv
0x346F49909AF070Ec12f9ad42CB46ADE0e00990e8,1,37422.03742204,1620760639,"Tue, 11 May 2021 19:17:19 GMT",QmQVSWRuJ5y7R8Am5DRDsWgYqf95yv9B7CybidwPApQPKn
0x2fD3C988B789B5E2f3C718020013e4BF51CF49Ad,1,37422.03742204,1620760644,"Tue, 11 May 2021 19:17:24 GMT",QmUQUN6YEqBRUdD1ARgB4hNsEomJRScNitx5Ra5ZDNaAiT
0xC7f6bBA2c5AD9295874E2f3c6e3BB75ccc5F0745,2,37422.03742204,1620760668,"Tue, 11 May 2021 19:17:48 GMT",QmRdNr6s7i7aBNQiykH9w6jUsCaJrvkgSrDQZXPAeDUhjg
0xeF8305E140ac520225DAf050e2f71d5fBcC543e7,1,3949.39809823,1620760669,"Tue, 11 May 2021 19:17:49 GMT",QmSDLRdajyJZoY5hKmKdWa9YiKuUc9NY3C9Qnqdet3dJFa
0x91564f0D22eF831F7EEfbBde49eBc15705592240,2,126974.27622801,1620760671,"Tue, 11 May 2021 19:17:51 GMT",QmS3fFnJ3Y4jraKPJ7azgHGUZY59JSYaFZXNECuoJ2UySe
0x1aB709906Bb19663e7593426EF04909F185DF0f1,2,126974.27622801,1620760707,"Tue, 11 May 2021 19:18:27 GMT",QmRbcxEQHwMmxn4LpK2bZgysF4Nf5LfVnFaXVXJKec7NLY
0x4d213f2B5230f2cFeaBEC289C2cE4ab17aB01c87,1,37422.03742204,1620760715,"Tue, 11 May 2021 19:18:35 GMT",QmYFSuBWy6FKEH1aUofh1bUVxQVfEzCfCrsPHKjKJBRx4k
0x7CC696a7734F459D55D1B4D716b1F56416f0C21f,1,126974.27622801,1620760737,"Tue, 11 May 2021 19:18:57 GMT",Qmdb2SCUNKktArH3Pr92KYtvE7n3pQgV6tRNQBsZD7Ttti
0x79CD458DA3F350b81A641d5Eb210725189c7Fb11,2,126974.27622801,1620760757,"Tue, 11 May 2021 19:19:17 GMT",QmZRdbicb34r6stmjBUdtUbwhe8TkXV7ncptEnTAkhEvkj
0x42D29E6fFfEf7D2df66bA652242Eeff2B01822B1,1,37422.03742204,1620760817,"Tue, 11 May 2021 19:20:17 GMT",QmZWHEU325MKZAaqhwXqghuweQmeJCDyVqB3i89XDYrswZ
0x358A906Ca407a35DE33B930AA7Cf49A301A4DEF1,2,200000.57767780052,1620760840,"Tue, 11 May 2021 19:20:40 GMT",QmUcXCsB79wD8KDyHGnGAMv3iLMbWwsVcCEhABFyezjX4A
0x9c281902C8dEFdD2277993318EE702dA5B708752,1,1000,1620760867,"Tue, 11 May 2021 19:21:07 GMT",QmcKUWqLmbXTo4RdCAj9nDX5mVg5e4JGH1YyiiRoJKpeYg
0xf8e63Ce2b3C53A8fe9A014E3468C89aD3C321C0a,2,40500,1620760887,"Tue, 11 May 2021 19:21:27 GMT",Qmf65FqnzmPacaoHVd2ryTtKEESERdt2BDnaLTYtQ1Vrcx
0x7Ae14df87c7f733f34439B71C3bEc097f2de43c8,2,151974.27622800999,1620760952,"Tue, 11 May 2021 19:22:32 GMT",QmdcuVc6VSwSMGMjZHdMYQJZqpvaXP9xMS2V82gmC6SJbk
0x542406aA03f3f430ea05D666e03AD5a8fa3535e3,1,74844.07484407,1620760962,"Tue, 11 May 2021 19:22:42 GMT",QmP9isYXWw35cqGUcVBKZJRXYWNBWRSKeNGCWeqqQH71Yy
0x7Bad2138B818079dB0Bc7df5185B6bae9589370D,1,37422.03742204,1620761023,"Tue, 11 May 2021 19:23:43 GMT",QmSt1ZiamK8TCbJmhxcuvUEEy2W7gwsejog8oCX3ZDdkM8
0xD9143F49D3025bf87AE46551546a02f4e1a07bEc,2,150000,1620761052,"Tue, 11 May 2021 19:24:12 GMT",QmekqDAJN5dMujkydYN22LijZWXUrZqjfjZBeVmRuzdHs9
0xd50B0485E1ba29Fb1E9E4418ebD47194c4bdDe9A,1,36120.99201733525,1620761059,"Tue, 11 May 2021 19:24:19 GMT",Qmd8LSkkurbD7jMJ89G9PgztFetLNVM9mrUW3oX4yYohYE
0xD6FC27B878441ec52255139329F652771D7e1e86,2,126974.27622801,1620761158,"Tue, 11 May 2021 19:25:58 GMT",QmQhw3Dse6wVhvnu3CEa7rBMHBske4gTZhz8Z7QnMbPJJh
0xe68593FBd0838398B413606f2E8099474b97da86,1,37422.03742204,1620761198,"Tue, 11 May 2021 19:26:38 GMT",QmbqQz8CvXMwQNQ9LeSZJJPubTHpL8ckjoghatkGj4VQsh
0x20a09353d0c42D2B8b9725CDD12e1D15D397C450,2,37422.03742204,1620761212,"Tue, 11 May 2021 19:26:52 GMT",QmWsqCyPRHEP7GHEThqYsovLR47YuF6r6PwuZ4ESFctcVH
0x5C57abD3548b87Ef9bAbEa37ed3abD51fad523a3,3,47422.03742204,1620761223,"Tue, 11 May 2021 19:27:03 GMT",QmcJaX5kPtKrchEz9aLK4UdNDpAZ1wY7E9uKnDSKenjv32
0x838b092F3f5f537c1050E22fED0A3710bc4d2B9D,2,37422.03742204,1620761265,"Tue, 11 May 2021 19:27:45 GMT",QmQeFDE5FHUcUf2dBG32wAXEhC8xj3SreHifeJm5d91Pfa
0x6CEb8cC9b47F0Fd2A73192d8a600D7746CF9b4e9,1,37422.03742204,1620761355,"Tue, 11 May 2021 19:29:15 GMT",QmZ7hwCkKX6V3GXjnFDqGQcANLQ6296LqZUaNM8CFzTaKC
0x2C348Fa2C2F282B435094C9277074375A9fae6d1,2,126974.27622801,1620761428,"Tue, 11 May 2021 19:30:28 GMT",QmfS2wLULSUrbQruUprUjbvX4zBrAC6o2bid62AXDacbes
0xeF5bC2EB4180a320Bd4D07980947F59F40D28804,2,156675.6907573379,1620761439,"Tue, 11 May 2021 19:30:39 GMT",QmdQab4UfCya8kd4RtaRyBhRpxTdH4QAf83tZxfybd8TfZ
0xA52776Be663204007e089fb04abEAEa594A63fBC,1,37422.03742204,1620761465,"Tue, 11 May 2021 19:31:05 GMT",QmPfp7tZvQrmb9Gt9AZg88VGhZkZywaT8rDRBkGaNV2bvJ
0xDDf48f62E07C2E9f689AE903255D090E9Bb9D725,1,132503.43356553,1620761587,"Tue, 11 May 2021 19:33:07 GMT",QmVQ277abEPSUgZzxVTNFCiCXSdS3x98dmzJDUzQQDcEsW
0x4D7F4C42e204901366f0dd83A4cf1629C70C1dE7,1,37422.03742204,1620761594,"Tue, 11 May 2021 19:33:14 GMT",QmXw3uU8vkAvxffpd3LygwEN2RZx3eYrD5bSRFH7B7P4WK
0x6C65fB326e7734Ba5508b5d043718288b43b9ed9,2,590409.9268881992,1620761649,"Tue, 11 May 2021 19:34:09 GMT",QmdX2wuCeSNFtGndjVQBtLiusDhyPWXKEoAX6FKS8qWPSG
0xa4A355802930f3D3325f8269E789502c4585a0A8,1,37422.03742204,1620761667,"Tue, 11 May 2021 19:34:27 GMT",Qme2t2vVgMG12rjJoaBTHGTJsHKA3wvgiubaAqLaKvr9L1
0x80fcfdd18c0b83a1827f5964D4D1B214Db16aDc5,2,75000.27622801,1620761673,"Tue, 11 May 2021 19:34:33 GMT",QmWHsM18Nzn8ezFqpCR1Cc9RAsGwyFMQJpNww9QueqVzdy
0x0130B68a18a612892374e1EEfbB0697a291215F1,2,37422.03742204,1620761714,"Tue, 11 May 2021 19:35:14 GMT",QmVHrzmsbTgcEFHw4d9rZP5xEKjc873yq5ukJtEFMhxuCn
0x3B15CEc2d922Ab0Ef74688bcC1056461049f89CB,2,3949.39809823,1620761725,"Tue, 11 May 2021 19:35:25 GMT",QmWJCX4iFZjxqEFHBqftingdHp6J47XMd5n4tLfwKCb6vR
0xAE9D5647400Ce620dcF954B0F822976Ced9a6504,2,37422.03742204,1620761748,"Tue, 11 May 2021 19:35:48 GMT",QmRaHvZYbv43cpntDdLnCizgvaL23vPapnAiqBPyyJYkVC
0x2B8E903457a7573822570e5Bf70e7059A7821375,1,37422.03742204,1620761784,"Tue, 11 May 2021 19:36:24 GMT",QmTj4HFEwGDPyC6HGjcM8xckW85gZ4AY79d5HAr1y74EsS
0xAE91CB00C413A8D6089Ba0bc8bF66fbA47A912Ea,2,35384.54896590235,1620761805,"Tue, 11 May 2021 19:36:45 GMT",Qmdf9oNJBgL6hLtDpmH33WgN96W1J1t4uwGHSRsnBAFWbH
0xBd7041c03B68467a55596F375c3e4Bb716406a23,2,5000.413100069924,1620761862,"Tue, 11 May 2021 19:37:42 GMT",QmVn32xqYjBqSLdsbrXBCz3cjqinme2d3Pr4BECSusqdzF
0xE5C306c10edC4558D9882D8c8ED6f026A3b33120,2,37422.03742204,1620761904,"Tue, 11 May 2021 19:38:24 GMT",Qmbubhu8u2kfMVGuVHdhg66Vu1RKDhiWbYuMMjEUbyMATX
0xfB18FD31af65737e446F30C7C35375E53a4ce569,2,37422.03742204,1620761913,"Tue, 11 May 2021 19:38:33 GMT",QmaQcbQevCFXLc1aqoRP6MHdtQ3QUez93ZuEsHUUvRV2hn
0x916134E688a4a866ff57f4F53F16703F9b8AFa99,3,70619.20920351915,1620761949,"Tue, 11 May 2021 19:39:09 GMT",QmWMYGeEhoDUcdYmk347b7U3AvJojoVgD4wBeARhG5iWfH
0x1a201469D96f7D443E71EE3997efdd6f2eD33f50,2,126974.27622801,1620761974,"Tue, 11 May 2021 19:39:34 GMT",QmZPnGnzjqn9MDnKH5qKL9GoigJUPR29fMdExFJDjzBgTQ
0x1e0d4A10a3D2b2eFCaB3BD98fA046bDf6132D676,1,37422.03742204,1620762018,"Tue, 11 May 2021 19:40:18 GMT",QmWmLxmNVAvri3QJbuR7tfAvxtt8gK4FinhoUKMvm2zb8G
0xA7E6F51aF4fbD7d1F4d95764bBC965CeC4AD5b91,1,37422.03742204,1620762019,"Tue, 11 May 2021 19:40:19 GMT",QmYeh47NhpZ4RH9EgVd94jXMxBsCujz7JGujF97yWnC4PM
0x8FaD37dFE228D08361385cda72F72bb20975a723,1,37422.03742204,1620762019,"Tue, 11 May 2021 19:40:19 GMT",QmbYkwEfp3SmUZoBZCKnLtfpYgE3Yk2kfUisu3wCQdE8Fa
0xF188CCdD5107fc2C04eDe0Ec04afBbf45DAe275D,1,37422.03742204,1620762051,"Tue, 11 May 2021 19:40:51 GMT",QmSggGByKpGWt7M8r56wbLr6gDkGC5qj5Df8WiJh5jHHzd
0xF8ADf12348F702080CA79ae8D2db6d0C658F878A,2,126974.27622801,1620762095,"Tue, 11 May 2021 19:41:35 GMT",QmaMpL427AuSchAJAHPpJD3ohqLmiSuWb8RMy7vMZcG1Pm
0x5CD4EF55C339ef01f79f494c0a568df90699Aa22,1,37422.03742204,1620762153,"Tue, 11 May 2021 19:42:33 GMT",QmRBRSKbBjHYuExf1BgwSgv8GrjXoBpPtotJwVQJ7juTJo
0xedd049C56b804bcDBf7E704Cc312491E3D50485a,2,37422.03742204,1620762169,"Tue, 11 May 2021 19:42:49 GMT",QmZ79BA2VZbbxUwXS623jKrURtPaBXPQou8XYKDnAWHr5A
0x965156032b16726221f3049Ad19370E79d90f16A,1,15422.037422039997,1620762256,"Tue, 11 May 2021 19:44:16 GMT",QmaoxKRvkevJoFJMLX7PQrePZXJr2qrUbU2AqtZY6n3BvV
0xeF44bf6D4DB587DaC6Fb6bB46b5D74b688587d07,1,37422.03742204,1620762322,"Tue, 11 May 2021 19:45:22 GMT",QmNUYgiXQ68a3ZwdzGwBERdu1jFdsat8aWwZtkKcLUGffq
0x3F1Bb305CFd4366c7a126cd463F0c98719C8Af00,2,37422.03742204,1620762327,"Tue, 11 May 2021 19:45:27 GMT",QmPDoSTkH7hDS898afAJFgUQy9BaEUdEJXKtSCgGJH8BML
0xe742238845698542cB54A760328C99bcc20e6154,2,37422.03742204,1620762353,"Tue, 11 May 2021 19:45:53 GMT",QmYvmahnqW63RcaxJd8o3zfpSArjsTNQ7zAGpYTuYFyq8J
0x0a1f2e1a4585bbf5E54a894FffA74133654BfaDC,1,37422.03742204,1620762365,"Tue, 11 May 2021 19:46:05 GMT",QmbjQbFoseuJHi6v8bNJAZ9AZ5HXmGSUXnrrR8ed6yAddQ
0xCCD22ac32eE87CE05dFbC6ABcF37BC69bdeA6A47,1,37422.03742204,1620762379,"Tue, 11 May 2021 19:46:19 GMT",QmdKQfZHW5gp2Asu3r5DxvxNPYmh2n7iefFrT5BJA6aUfi
0x705360aa5EE97311e91C0375A27A18527538e3a4,1,37422.03742204,1620762392,"Tue, 11 May 2021 19:46:32 GMT",QmPRMiu76Um6qcoqEUCw3Fkxrn3sA5JsqRcL1dkCb8ax1q
0xB871D6B530Ee3c21e8B098bc99F39bFF5c0Dcf32,1,37422.03742204,1620762392,"Tue, 11 May 2021 19:46:32 GMT",QmZ2mjqfjkUbNAavcznRmnf378ofSXnVwSJb6AuTnkUzye
0x2445Ffa390419E1B265C9208023c0A30f0Fb74ab,2,37422.03742204,1620762392,"Tue, 11 May 2021 19:46:32 GMT",QmfLZymGZSQWiFwgxmMEqDJdZ61TqvGkhBCSZDtpSnpSdY
0x6018887dA486CDFEd5baEEbfBd1FbbB34f94c7aC,2,100000,1620762438,"Tue, 11 May 2021 19:47:18 GMT",QmQ2Dd4WPsUbKEFcdpf14xaJygbSeR6EK7nNm73ZuRoohC
0x2f45724d7E384b38D5C97206e78470544304887F,2,150764.15584766,1620762440,"Tue, 11 May 2021 19:47:20 GMT",Qmb6z2ErnJXTwDZPL3gtdNRZ7HuVjV8peimWgEd3YE2gU3
0x780F3308B5eEEF72135F2843A90fe64cC0698fbb,2,134873.07242446998,1620762466,"Tue, 11 May 2021 19:47:46 GMT",Qmcv4Na7YRnaUg3LPgsFbQHGAEt6MhGLKfYjU1Ngof4ns5
0x17087c293fc01917BE2689E6551A55891a19119f,2,126974.27622801,1620762499,"Tue, 11 May 2021 19:48:19 GMT",QmUKkhUXEt7ReL5nztdBZeNhRBopvMeCekYBJ6UQ7MaiaU
0x2C3dd65e94f97B2A25239EDDFfD2e192c08769B8,2,36974.27622800999,1620762531,"Tue, 11 May 2021 19:48:51 GMT",QmRR1QjVzdHi8EsUJ4kpW6AA9BTY6HRF2wqouURBwnTYC4
0x11F77D97B12A2b47b0Ea851DbcE41a4eDa5b7a7b,2,126974.27622801,1620762623,"Tue, 11 May 2021 19:50:23 GMT",QmezvWQWAb5mnHPACKVgxEbx1EJ8TGoXKHJL1RorM7oudQ
0x6431616A013198a7015Ee181eC5bD88dB65f6E8f,2,126974.27622801,1620762624,"Tue, 11 May 2021 19:50:24 GMT",QmeSATQe9MkZnj2ismUJZvjJt8qcKDGDdXmdUNQBfh3T57
0x8DA03fEB7174B4B2a6b323f3Dc40d97F3421Cd07,1,37422.03742204,1620762748,"Tue, 11 May 2021 19:52:28 GMT",QmQdouGJh73Yw85sKeKLvBydLszkQ9RYGtWUTCPjDnVRVn
0x381aC77b85354B2e65d917D1f1fDc5Bf5bA878d3,2,37422.03742204,1620762900,"Tue, 11 May 2021 19:55:00 GMT",QmYW5icQdhtYaEq1M3Z7e2PT1rgAz3G4UsyA2SiPFEGdjy
0x8913b99d5efD9e391AdE59168230F6425813D90A,2,159600.040591534,1620763015,"Tue, 11 May 2021 19:56:55 GMT",QmPrXKwvD19qV2BKHyZkPKd6Hd2VzwAUuAG3Ct3eHcdnXG
0x0825d6c1d8e93b29C8F057E90457bB938061f6ad,1,64474.27622800999,1620763092,"Tue, 11 May 2021 19:58:12 GMT",QmVPcVhPzgBpa9T8RighSTcZ299CC7DJzGYkZBJDb1YCCV
0x6222cEDf294390D754c10065B31117D856b22AD5,1,37422.03742204,1620763272,"Tue, 11 May 2021 20:01:12 GMT",QmSQjHPGADn7ux4skMfpB6SY4okU9fE6w2HxxDMueWzZXR
