address,choice,balance,timestamp,dateUtc,authorIpfsHash
0x68b18d388994336F341B4997360bb45f9f8701c9,1,126974.27622801,1631847699,"Fri, 17 Sep 2021 03:01:39 GMT",QmcQGJU9RycQMZhdPwWBfCgE32ZBw1Mk94ZWyvsuJcoJiw
0x06429327A1FF87eacbcc04976Cb246d3348FBffe,1,5000,1631847740,"Fri, 17 Sep 2021 03:02:20 GMT",QmUZaDcVAiDZdHjTtecBx7oxewy77xHrjU3Zgcyiduxqqw
0x958cC3135f99dD1F1C75A437a110c525E1AdB79c,1,60027.32484407,1631847751,"Fri, 17 Sep 2021 03:02:31 GMT",QmYYnbdqHoKPtkMWABN5yBvTtzvzYSe9izo4Yidrd6VzdR
0x0d15D78142853bB2D5758830069c0FDd46B8064A,1,6996.4086096,1631847761,"Fri, 17 Sep 2021 03:02:41 GMT",QmYqHKt55m3cWjygJinJyRvtGbbLuL6u9dWkeMKiHuTNKG
0x6764b343D13bAad9F80784e1BA075abFfAAa0202,1,70000,1631847784,"Fri, 17 Sep 2021 03:03:04 GMT",QmQMBBzEACMkZiYmaT7z9PqTzUHA2ut9dSk2Ss121tyDFr
0x1A2Cfb4E1eD487c94621C4C8cd73889679D09631,1,5000,1631847846,"Fri, 17 Sep 2021 03:04:06 GMT",QmVMmBzbtcGmkw7D7Z8MQ6Fkq8q2t17CRHD6fT1f67kPLC
0xcff61382E659603046358f86a119EFd127D5BB48,1,5000,1631847862,"Fri, 17 Sep 2021 03:04:22 GMT",QmcDe2LRp5d9ytjns1vn7E4Rs5MaphfLt8WxVAPEgfPgbF
0xdFdbbb8d87A1ffae762947E9595879B4Cc7626f2,1,5000,1631847877,"Fri, 17 Sep 2021 03:04:37 GMT",QmTUYDuEaoikvrP2NMgowp2hGJyu92U7DC3Zq2b5YHRHaF
0xCA5cFA8bAbc5381e3Ff891084978Ae07ed5Aa859,1,5000,1631847893,"Fri, 17 Sep 2021 03:04:53 GMT",QmdkGXejwdA6mKqCBNe8ZpssT1vz7VqoUKeka13Np2ofaZ
0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,1,381114.79264140944,1631847906,"Fri, 17 Sep 2021 03:05:06 GMT",QmYqNuijNTTmhWFpnBMDS33qkuTvHRAfhRMzJL7ZoM1wXH
0x3995CB97dC38fd3fFc13E8D3Ece821B5dc06d861,1,5000,1631847912,"Fri, 17 Sep 2021 03:05:12 GMT",QmVQPu7NewPt3VyLmXKiPygEiGNkrpEoZuoi8JcJatCJtN
0xb464CA834796272E08Dc6460940B281B046a2cEe,1,52915.26842204,1631848042,"Fri, 17 Sep 2021 03:07:22 GMT",QmVv224w9tvp26GpdgjmrxTysBq6Pxsau8CZbmMbTSPXUM
0xf389dD1F828525b449D63D14157f2d3A25eE0a41,1,71198.3105431271,1631848147,"Fri, 17 Sep 2021 03:09:07 GMT",QmUc616CMgXgFnH88ka3hgyH5Ttt3CxgdYzG2XADjLiRQB
0x6B787F43f9b22717C9DfcbCEB9E95A45d804985d,1,406163.39522122906,1631848438,"Fri, 17 Sep 2021 03:13:58 GMT",QmcdU8y7xbv2EmYNcShF6PMDtHBb1HJT6GphDEANW6hmoV
0xF876335f90e244A24b6c7F6fB52a76a41a69C829,1,35000.74913384169,1631848562,"Fri, 17 Sep 2021 03:16:02 GMT",QmUGts8Yy55t3AwDjZrHh221Uf8dUHvrth5LnqcQ8UPexk
0x201E6710f39611807BB8EC840f8c252F6C16C71E,1,52605.28742204,1631848764,"Fri, 17 Sep 2021 03:19:24 GMT",QmUhR79HtVFiVLLt4hWswcTtJof88kYvg4pT84JyoXdsLd
0x2f374873E3d410DDDB11e7F0d7BE6735645170bC,1,52605.28742204,1631848912,"Fri, 17 Sep 2021 03:21:52 GMT",Qmci842cL5S6rm4RkR2bHf3nn3Nd26HQtY6RFZdD85XqiN
0x1ad6dd9Ccb36354208321c19c643799a41921417,1,35105.28742204,1631849773,"Fri, 17 Sep 2021 03:36:13 GMT",QmUXWaSkKFj59eCFs78JorFiu2RYG6uYr53AnZnTqLmoMK
0x853509B094CA559D33672f267e18667Ecf5a3DcF,1,500,1631849840,"Fri, 17 Sep 2021 03:37:20 GMT",QmYaVnRfbaCpF9s3aN4yyyRd81WRyipE7fRL1jMqTP9XRg
0xb795b5957bc72cfb1e71C6A8Eb504c195dd52fC4,1,105000,1631851319,"Fri, 17 Sep 2021 04:01:59 GMT",QmRNDK7XNGn8mv1cm2RgoaFNKwwRc26S16rkXxEAJtdCuR
0xD7A1bD5dB8Cf012B1fFb45fe721189da09d824a7,1,50186.03616629961,1631851525,"Fri, 17 Sep 2021 04:05:25 GMT",QmZXJ7qB2QTtKtpWywiodtK8WxHYcbHwnHJegnVAzcomiM
0x1200Eb4fA3dF9903fC6EfF1d7A4a5D17502329b2,1,56554.68552027,1631852509,"Fri, 17 Sep 2021 04:21:49 GMT",QmaUWiJsTwc4RP2TS4zv5ppwt9Q9TPV8xqGtedwf3fujrn
0xd1fFdA9C225DDEE34f0837BF4D4a441bDd54C473,1,52605.28742204,1631852759,"Fri, 17 Sep 2021 04:25:59 GMT",Qme91w5Y6oqQiDXeSk2BAY5Y3QDYx3SD7jCDVn8K6dRjBo
0x1CC214f8E3a9977c0019BaB3EF8103Db50C0CCf9,1,152276.7640998567,1631852862,"Fri, 17 Sep 2021 04:27:42 GMT",QmZbZuURYdrphTirdZJmZ3KYCo6xVDnSGywC4JgqLndtZB
0x66ED3f0Dc9e3678315d3232F3be7d9390a0904e6,1,46503.87984475597,1631852939,"Fri, 17 Sep 2021 04:28:59 GMT",QmNMCYGu69owGxLg4gcdLdRKSJn2JqacWBPSF2zxpdsKRy
0x913760be0aCa299D12FDBAEf282DFa72a9d2B544,1,31868.32342510804,1631853010,"Fri, 17 Sep 2021 04:30:10 GMT",QmSmqN855BxegfY3boMaSKCCP9gH3kZJ8vMEfnYEq6ANnH
0x75cD58A01883C6A115A1293C4Dd4CE67D11928f0,1,113902.8461750759,1631853392,"Fri, 17 Sep 2021 04:36:32 GMT",QmQv2TDboHd3w1iLbkrTARgwHzVyGcsJ9Ah3oZoGfj2hcn
0x540c44FF7B71F2487Cd11aaF53aeC1a85BFE8f7a,1,150448.22040986025,1631853543,"Fri, 17 Sep 2021 04:39:03 GMT",QmY22QvRMZ5ZrJwbL8VxDikhhyqFZsF9PKpqVAAKKKkWzw
0xAEab2C097bd7a9e5Dbd83fEba500Aa56fB0C5930,1,36716.05504424674,1631853898,"Fri, 17 Sep 2021 04:44:58 GMT",QmWLEwFqNLSPWNX73VX5LYJH6T7QqX5QUkroEj4V9TrCv5
0x2ce1A66F22A2Dc6E410D9021D57aEB8D13D6bFEF,1,35336.29411175207,1631853906,"Fri, 17 Sep 2021 04:45:06 GMT",QmW7GuEyN79RnWdkw5ALQyG3hQ7xycBDVacC8SR7NRinPB
0xCAEEa4B1750f31abDF6f4c60044D4c1e7a98C9f9,1,35000,1631854327,"Fri, 17 Sep 2021 04:52:07 GMT",QmWvJ3QZWiMJL35gLoj8ZXexnJ6wS1RoJew3ym9vKSiD1e
0x19cf388796C31fa7a583270d82659EcD2b4fd490,1,35500,1631854384,"Fri, 17 Sep 2021 04:53:04 GMT",QmdMXcX8pXTgwvsvDe91n5Cj7jVfbL76dU5U82BaHFSUdM
0x780F3308B5eEEF72135F2843A90fe64cC0698fbb,1,224554.90583631516,1631854482,"Fri, 17 Sep 2021 04:54:42 GMT",QmXGKkPECBipumTYpjtwnoZAuBVT1ERJ8kyGddqrsLK1wa
0x5bcaf05e99A7fd678F3f9EcB32983f2BFbba582d,1,4.2746e-14,1631854831,"Fri, 17 Sep 2021 05:00:31 GMT",QmaQDrS31uPHh7FnS2UZBq4wbNnWhhUjQPGdUNDxtahFGR
0xbcdc432E0b63dADD48693047F5381abC488989C0,1,1.390192002192097,1631854860,"Fri, 17 Sep 2021 05:01:00 GMT",QmRVVkyCFYBv9gJk7tMnd1n7muaAzBY7YPw8FuxfB9Cgh2
0xBEfe358352B3EBf69C536A85247cdf2dC15e3e32,1,67100.0001812107,1631854959,"Fri, 17 Sep 2021 05:02:39 GMT",QmfGYpRh4ZvhAQTqjyBaYYN55yAk4suEGAz931tCS7Eghq
0x376051AFE98BE14969e3bC2a02FEC2459e75134B,1,3012.3161776381316,1631855076,"Fri, 17 Sep 2021 05:04:36 GMT",QmV93VFZkN4diC9WzMDG2GC2ev1zZW7JkQtuXCKrQgYiFZ
