day,address,sum_balance
2021-05-04 18:15:52,0x170ae47ba9b913c33f038aa011b5b83935e86091,17175.97180
2021-05-04 18:15:52,0xdeebc0991989ff715aedbbf05f88a86a254b430c,11261.03891
2021-05-04 18:23:03,0x170ae47ba9b913c33f038aa011b5b83935e86091,20175.97180
2021-05-04 18:25:37,0x170ae47ba9b913c33f038aa011b5b83935e86091,31912.53279
2021-05-04 18:25:37,0x4062ec809b341660262ce22dab11e4bc5cecd622,21943.47643
2021-05-04 18:32:03,0xe18c444e82ddac4046a55355d97241ec59c7184c,11018.52723
2021-05-04 18:36:08,0x170ae47ba9b913c33f038aa011b5b83935e86091,31337.99843
2021-05-04 18:39:19,0x170ae47ba9b913c33f038aa011b5b83935e86091,34632.41776
2021-05-04 18:43:32,0x170ae47ba9b913c33f038aa011b5b83935e86091,33625.38195
2021-05-04 18:46:59,0x170ae47ba9b913c33f038aa011b5b83935e86091,33425.38195
2021-05-04 18:48:27,0x27f9adb26d532a41d97e00206114e429ad58c679,17298.97346
2021-05-04 18:48:27,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,17526.28943
2021-05-04 18:48:32,0x170ae47ba9b913c33f038aa011b5b83935e86091,25430.99125
2021-05-04 18:49:09,0x170ae47ba9b913c33f038aa011b5b83935e86091,31568.11439
2021-05-04 18:49:42,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,31810.86488
2021-05-04 18:50:49,0x170ae47ba9b913c33f038aa011b5b83935e86091,28760.67856
2021-05-04 18:51:01,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,33548.60004
2021-05-04 18:53:00,0x170ae47ba9b913c33f038aa011b5b83935e86091,34328.45485
2021-05-04 18:56:14,0xdeebc0991989ff715aedbbf05f88a86a254b430c,17697.21858
2021-05-04 19:01:37,0x170ae47ba9b913c33f038aa011b5b83935e86091,29279.45709
2021-05-04 19:04:57,0x7eb84e42059f0d44269c50f4d3a280fd307a6824,17460.49686
2021-05-04 19:05:31,0xa679a45e9fde61846afac70c321248ad097b47b7,12056.05736
2021-05-04 19:05:52,0x170ae47ba9b913c33f038aa011b5b83935e86091,33198.07817
2021-05-04 19:05:52,0x4a64b2820a06a67ee878157a7f48611463d6bd78,31874.10793
2021-05-04 19:06:21,0x170ae47ba9b913c33f038aa011b5b83935e86091,31202.40832
2021-05-04 19:09:13,0x4a64b2820a06a67ee878157a7f48611463d6bd78,28597.28358
2021-05-04 19:09:39,0x170ae47ba9b913c33f038aa011b5b83935e86091,27859.27229
2021-05-04 19:10:25,0x170ae47ba9b913c33f038aa011b5b83935e86091,29998.35080
2021-05-04 19:15:15,0xf9f448a6b540d70140d6c6e2baa88510a448092e,21699.22896
2021-05-04 19:16:03,0x4a64b2820a06a67ee878157a7f48611463d6bd78,22663.85119
2021-05-04 19:16:41,0xcb114805b901f7a9c38d5675272ef26459a7d805,18287.94555
2021-05-04 19:17:52,0x89fcb042d49e520b7bf1294bbd26f065b4531b99,29322.00000
2021-05-04 19:27:56,0xe64ddadbdbd11b21112107ac2d0cfb978bdacea7,28066.53742
2021-05-04 19:35:53,0x99ed04c212dd3929e9063bd78b26ef41858cb62c,32385.06441
2021-05-04 19:36:05,0x0f46540678c7e6d2ef983b382cc07fa815ab148c,23696.38859
2021-05-04 19:37:47,0x848f11e9c468be9ef6bf5f1daa742e6adf25d7a7,13676.27178
2021-05-04 19:39:07,0xdeebc0991989ff715aedbbf05f88a86a254b430c,32059.54815
2021-05-04 19:40:15,0x89fcb042d49e520b7bf1294bbd26f065b4531b99,20322.00000
2021-05-04 19:41:40,0xe64ddadbdbd11b21112107ac2d0cfb978bdacea7,29423.23533
2021-05-04 19:44:10,0xf9f448a6b540d70140d6c6e2baa88510a448092e,10450.18750
2021-05-04 19:45:18,0xde5bacc8880421fa08864d240627862e4423eaa2,11381.67927
2021-05-04 19:46:47,0x89fcb042d49e520b7bf1294bbd26f065b4531b99,12822.00000
2021-05-04 19:46:58,0x6ca3418499a2283710ef24f40205aae7beb428d0,15005.39549
2021-05-04 19:47:28,0x4cbefba4564e8eababe61d52772c8c47fa473699,10703.41738
2021-05-04 19:47:31,0x4a64b2820a06a67ee878157a7f48611463d6bd78,17731.25043
2021-05-04 19:58:46,0x8b970308e8935bd874166c7a252bb8f4c39b03b5,32399.84667
2021-05-04 20:00:30,0x9282dc5c422fa91ff2f6ff3a0b45b7bf97cf78e7,10590.83924
2021-05-04 20:02:13,0x9b20aae7b053383e5d0ae0606738c1f6efd9e76b,10317.55064
2021-05-04 20:02:23,0x156d3129b2fd634d5b0817132401aa68b0126098,14427.13928
2021-05-04 20:04:39,0x8b970308e8935bd874166c7a252bb8f4c39b03b5,22399.84667
2021-05-04 20:10:26,0x8b970308e8935bd874166c7a252bb8f4c39b03b5,12399.84667
2021-05-04 20:12:44,0xd67e097a365aeddc59afbadcaddae9ad57552698,10834.84283
2021-05-04 20:15:18,0x156d3129b2fd634d5b0817132401aa68b0126098,29794.37678
2021-05-04 20:15:20,0x2db3c0f42022fdc8dfe70036fee85e48a24b88af,11848.19430
2021-05-04 20:17:19,0x1399a4e68d94918025096fcafa1e36059fb10f1e,16013.78060
2021-05-04 20:21:01,0xd3432463cf264f4def759ca6f8843d47dd00b2fd,19422.03742
2021-05-04 20:21:08,0xbda987a3b96c048ed2178ee4c4cb5509f47ed440,11478.54346
2021-05-04 20:21:15,0x36d960741d2ea0bfccfa23838828af528e38cd9a,14095.32992
2021-05-04 20:21:57,0x9c7efb0bcc09283861cd06ea5cfd1618989a4cfa,30000.00000
