day,address,sum_balance
2021-05-04 23:29:16,0x2e7212016ba40a1ee366f3a54c5ad6b4916eae74,179104.47762
2021-05-04 23:29:16,0x304eb9063fa42bd7841dc7cd6644b12385caa891,253948.55246
2021-05-04 23:29:21,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,950773.62900
2021-05-04 23:29:21,0xa7a5a2745f10d5c23d75a6fd228a408cede1cae5,180767.38208
2021-05-04 23:29:21,0xb64943f4f26d837ceeac96cae86d1bab23a3414d,290059.71388
2021-05-04 23:29:57,0x9930eda98d5b95d3b3a48c3032460375a5a7b506,179104.47762
2021-05-04 23:30:51,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,950578.17052
2021-05-04 23:32:20,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,842056.85602
2021-05-04 23:32:20,0x6eae150316fa6a08d7ffdc26bc720db2978e53a0,201400.42806
2021-05-04 23:33:45,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,879478.85602
2021-05-04 23:33:49,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,885525.15458
2021-05-04 23:35:23,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,888934.55618
2021-05-04 23:35:31,0x72e64712ab8822733c92b860e72951558dcedec1,253948.55246
2021-05-04 23:35:36,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,956126.26310
2021-05-04 23:37:48,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,995181.51538
2021-05-04 23:37:54,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,957058.73378
2021-05-04 23:39:02,0x57c924feb43e30a08233661f8782d10e378cd6f4,180000.00046
2021-05-04 23:39:02,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,987058.73378
2021-05-04 23:39:39,0x197a78fe1bd3bbb64c1325c027bde8f67bac1770,179104.47762
2021-05-04 23:39:47,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,1061902.80862
2021-05-04 23:40:43,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,1047096.35572
2021-05-04 23:40:53,0xe761c43314a16fed02519f79481c06022879ef72,253948.55246
2021-05-04 23:41:02,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,1121940.43056
2021-05-04 23:41:32,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,1076350.83894
2021-05-04 23:42:34,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,1066511.20972
2021-05-04 23:43:26,0x57c924feb43e30a08233661f8782d10e378cd6f4,150000.00046
2021-05-04 23:43:26,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,1096511.20972
2021-05-04 23:43:56,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,1024738.99760
2021-05-04 23:48:09,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,1009025.88172
2021-05-04 23:49:11,0x34fa4af2d182209956fa69d849953a4c0402002a,179104.47762
2021-05-04 23:52:57,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,984918.11296
2021-05-04 23:52:57,0x6b5e2cd96bd6038bf28e10cf21f7e67805259715,155031.44309
2021-05-04 23:53:42,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,914918.11296
2021-05-04 23:53:44,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,928819.00488
2021-05-04 23:55:17,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,860257.00780
2021-05-04 23:55:17,0x6c65fb326e7734ba5508b5d043718288b43b9ed9,498169.67894
2021-05-04 23:57:20,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,871833.34906
2021-05-04 23:59:13,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,891833.34906
2021-05-04 23:59:13,0x9930eda98d5b95d3b3a48c3032460375a5a7b506,159104.47762
2021-05-05 00:00:54,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,912426.58624
